,raw,clean,prediction
138,"Indonesia telah mendapatkan setidaknya 217,7 juta dosis vaksin COVID-19 dari Sinovac, AstraZeneca, Sinopharm, Moderna, dan Pfizer pada akhir AgustusPada 30 Agustus 2021, 62 juta orang telah mendapatkan dosis pertama vaksin, dengan sekitar 35 juta telah mengambil dosis lengkap.",indonesia telah dapat tidak juta dosis vaksin covid dari sinovac astrazeneca sinopharm moderna dan pfizer pada akhir agustuspada agustus juta orang telah dapat dosis pertama vaksin dengan sekitar juta telah ambil dosis lengkap,0
139,"para ASN hingga masyarakat. Vaksin di lakukan dua kali yaitu secara bertahap dengan jarak pelaksaan yang sudah di tentukan  oleh tim kesehatan. Ada beberapa jenis vaksin yang diberikan di Indonesia di antaranya yaitu vaksin AstraZeneca, vaksin Sinovac, Vaksin Covid-19 Sinopharm,",para asn hingga masyarakat vaksin di laku dua kali yaitu cara tahap dengan jarak laksa yang sudah di tentu oleh tim sehat ada beberapa jenis vaksin yang beri di indonesia di antara yaitu vaksin astrazeneca vaksin sinovac vaksin covid sinopharm,1
140,"Badan Pengawas Obat dan Makanan (BPOM) telah menerbitkan emergency use authorization (EUA) terhadap 7 vaksin Covid-19 di Indonesia. Adapun tujuh vaksin tersebut yakni Sinovac, vaksin Covid-19 PT Bio Farma, AstraZeneca, Sinopharm, Moderna, Pfizer, dan Sputnik V.",badan awas obat dan makan bpom telah terbit emergency use authorization eua hadap vaksin covid di indonesia adapun tujuh vaksin sebut yakni sinovac vaksin covid pt bio farma astrazeneca sinopharm moderna pfizer dan sputnik,1
141,"Berbicara tentang Covid-19, saat ini sejumlah negara di dunia sedang mengembangkan vaksin, termasuk di Indonesia, selain mendatangkan vaksin dari luar negeri melalui kerja sama dengan perusahaan china, shinovac dan G42-Sinopharm dari Uni Eminat Arab",bicara tentang covid saat ini jumlah negara di dunia sedang kembang vaksin masuk di indonesia selain datang vaksin dari luar negeri lalu kerja sama dengan usaha china shinovac dan sinopharm dari uni eminat arab,0
142,"2.Vaksin covid-19 AstraZaneca
Vaksin I I diberikan dalam interval yang paling jauh disbanding vaksin lainnya di Indonesia yaitu hingga 12 minggu.
3.Vaksin covid-19 Sinopharm
Vaksin ini diproduksi perusahaan farmasi tiongkok dengan karakter mirip Sinovac.",vaksin covid astrazaneca vaksin beri dalam interval yang paling jauh disbanding vaksin lain di indonesia yaitu hingga minggu vaksin covid sinopharm vaksin ini produksi usaha farmasi tiongkok dengan karakter mirip sinovac,1
143,"lebih dari satu tahun sudah mulai berkurang angka presentasi penyebaran covid-19. Kemenkes Indonesia telah menetapkan bahwa ada 7 vaksin yang dapat digunakan di Indonesia yaitu Sinovac, AstraZeneca, Sinopharm, Moderna, Pfizer, Novavax, dan merah putih.",lebih dari satu tahun sudah mulai kurang angka presentasi sebar covid kemenkes indonesia telah tetap bahwa ada vaksin yang dapat guna di indonesia yaitu sinovac astrazeneca sinopharm moderna pfizer novavax dan merah putih,0
144,"Dalam proses menanggulangi wabah Covid-19,berbagai negara melakukan penelitian mendalam untuk  vaksin Covid-19, pada awal tahun 2021 macam vaksin dari berbagai negara mulai masuk ke Indonesia Sinovac asal China, Sinopharm dari Beijing, AstraZeneca dari Inggris dan Moderna dari AS",dalam proses tanggulang wabah covid bagai negara laku teliti dalam untuk vaksin covid pada awal tahun macam vaksin dari bagai negara mulai masuk ke indonesia sinovac asal china sinopharm dari beijing astrazeneca dari inggris dan moderna dari as,1
145,"Di Indonesia sendiri masih mengimpor vaksin dari luar negeri seperti dari china dan amaerika. Ada 6 merk vaksin yang akan digunakan untuk vaksinasi virus corona di indonesia yaitu buatan PT Bio Farma (Persero), AstraZeneca, Sinopharm, Moderna, Pfizer Inc and BioNTech,",di indonesia sendiri masih impor vaksin dari luar negeri seperti dari china dan amaerika ada merk vaksin yang akan guna untuk vaksinasi virus corona di indonesia yaitu buat pt bio farma persero astrazeneca sinopharm moderna pfizer inc dan biontech,1
146,"yang terdampak pandemi Covid-19. Beberapa vaksin yang telah banyak dikenal dan disebarluaskan di dunia adalah vaksin Sinovac , AstraZeneca , Sinopharm , CanSino , Moderna , Pfizer-BioNTech , Sputnik V , dan Janssen.

Berdasarkan pernyataan Ketua Tim Peneliti Vaksin",yang dampak pandemi covid beberapa vaksin yang telah banyak kenal dan disebarluaskan di dunia adalah vaksin sinovac astrazeneca sinopharm cansino moderna pfizer biontech sputnik dan jangan en dasar nyata ketua tim teliti vaksin,0
147,"dengan Komisi IX DPR, Rabu (25/8/2021). 
      7 jenis vaksin COVID-19 yang telah mendapat EUA dari BPOM: Sinovac, Vaksin Covid-19 Bio Farma, Astrazeneca, Sinopharm, Moderna, Pfizer, Sputnik v. Dan ada lagi yaitu vaksin dari tanah air ciptaan anak bangsa yang",dengan komisi ix dewan wakil rakyat rabu jenis vaksin covid yang telah dapat eua dari bpom sinovac vaksin covid bio farma astrazeneca sinopharm moderna pfizer sputnik dan ada lagi yaitu vaksin dari tanah air cipta anak bangsa yang,1
148,seluruhnya telah direkomendasikan WHO melalui daftar penggunaan darurat (EUL) sejak 15 Februari 2021 dan Sinopharm pada 7 Mei 2021. Jenis vaksin COVID-19 yang dilangsungkan oleh pemerintah adalah yang sudah dipastikan keamanan dan efektivitasnya untuk melindungi masyarakat.,seluruh telah rekomendasi who lalu daftar guna darurat eul sejak februari dan sinopharm pada mei jenis vaksin covid yang langsung oleh perintah adalah yang sudah pasti aman dan efektivitas untuk lindung masyarakat,1
149,"Presiden Joko Widodo. Saat ini telah terdapat empat jenis vaksin COVID-19 dalam program vaksinasi nasional yang telah direkomendasikan oleh WHO. Ketiga jenis vaksin tersebut adalah Sinovac (CoronaVac), AstraZeneva yang diproduksi SK Bio, Sinopharm, dan Moderna. Vaksin tersebut-",presiden joko widodo saat ini telah dapat empat jenis vaksin covid dalam program vaksinasi nasional yang telah rekomendasi oleh who tiga jenis vaksin sebut adalah sinovac coronavac astrazeneva yang produksi suka bio sinopharm dan moderna vaksin sebut,1
150,"Pemerintah telah menetapkan 6 jenis vaksin Covid-19 yang akan digunakan untuk vaksinasi di Indonesia. Keenam vaksin tersebut diproduksi oleh perusahaan lokal dan internasional, yaitu Bio Farma, Sinovac, AstraZeneca, Sinopharm, Moderna, dan Pfizer.",perintah telah tetap jenis vaksin covid yang akan guna untuk vaksinasi di indonesia enam vaksin sebut produksi oleh usaha lokal dan internasional yaitu bio farma sinovac astrazeneca sinopharm moderna dan pfizer,1
151,"virus covid 19. Vaksin yang diimpor Indonesia dari berbagai perusahaan diluar negeri tersebut yaitu di  antaranya Vaksin Sinovac, Vaksin PT Bio Farma, Vaksin Novavax, Vaksin Oxford-AstraZeneca, Vaksin Pfizer-BioNTech, Vaksin Moderna, Vaksin Sinopharm.",virus covid vaksin yang impor indonesia dari bagai usaha luar negeri sebut yaitu di antara vaksin sinovac vaksin pt bio farma vaksin novavax vaksin oxford astrazeneca vaksin pfizer biontech vaksin moderna vaksin sinopharm,1
152,"Ada 6 jenis vaksin COVID-19 yang akan digunakan di Indonesia, yakni Sinovac, AstraZeneca, Sinopharm, Moderna, Pfizer, dan Novavax.
Selain dari vaksin yang diekspor dari luar negeri tersebut, Indonesia saat ini tengah mengembangkan vaksin hasil karya banga.",ada jenis vaksin covid yang akan guna di indonesia yakni sinovac astrazeneca sinopharm moderna pfizer dan novavax selain dari vaksin yang ekspor dari luar negeri sebut indonesia saat ini tengah kembang vaksin hasil karya banga,1
153,"juga menyasar pendamping disabilitas yang belum divaksinasi.
Vaksinasi yang digunakan pada pelaksanaan vaksinasi covid-19 yang menyasar desa kelurahan ini yakni jenis Sinopharm. “Sebelumnya kami juga telah melaksanakan vaksinasi untuk disabilitas yang dipusatkan di",juga sasar damping disabilitas yang belum vaksinasi vaksinasi yang guna pada laksana vaksinasi covid yang sasar desa lurah ini yakni jenis sinopharm belum kami juga telah laksana vaksinasi untuk disabilitas yang pusat di,1
154,"- ditemukan di India ini. Kendati demikian, Kemenkes masih meyakini bahwa efikasi vaksin covid-19 yang sudah beredar di Indonesia, mulai dari Sinovac, AstraZeneca, Sinopharm, dan Moderna masih mempan melawan paparan varian Delta.
Satuan Tugas (Satgas) -",temu di india ini kendati demikian kemenkes masih yakin bahwa efikasi vaksin covid yang sudah edar di indonesia mulai dari sinovac astrazeneca sinopharm dan moderna masih mempan lawan papar varian delta satu tugas satgas,1
155,yang akhirnya berlomba untuk membuat vaksin dan obat untuk menangkal virus CoVid-19. Cina contohnya. Baru-baru ini mereka dikabarkan sedang mengembangkan vaksin suntikan satu dosis yang dinamakan vaksin sinopharm. Kabar ini tentu saja menarik perhatian dunia karena selama ini—,yang akhir lomba untuk buat vaksin dan obat untuk tangkal virus covid cina contoh baru baru ini mereka kabar sedang kembang vaksin sunti satu dosis yang nama vaksin sinopharm kabar ini tentu saja tarik perhati dunia karena lama ini,1
156,"Hadirnya berbagai jenis vaksin COVID-19 seperti Sinovac, AstraZeneca,Sinopharm,Moderna, dan Pfizer. Indonesia masih terus mengembangkan Vaksin Merah Putih. Vaksin yang diproduksi oleh enam lembaga, diantaranya Universitas Airlangga dan Lembaga Biologi Molekular(LBM) Eijkman.",hadir bagai jenis vaksin covid seperti sinovac astrazeneca sinopharm moderna dan pfizer indonesia masih terus kembang vaksin merah putih vaksin yang produksi oleh enam lembaga antara universitas airlangga dan lembaga biologi molekular lbm eijkman,1
157,"macam macam vaksin tersebut yang disetujui untuk digunakan dalam program vaksinasi di Indonesia, yakni:Vaksin Sinovac,  Novavax, Oxford-AstraZeneca, Pfizer-BioNTech, Moderna, Sinopharm. Setiap jenis vaksin COVID – 19 memiliki karakternya masing – masing misalnya saja jumlah dosis",macam macam vaksin sebut yang tuju untuk guna dalam program vaksinasi di indonesia yakni vaksin sinovac novavax oxford astrazeneca pfizer biontech moderna sinopharm tiap jenis vaksin covid milik karakter masing masing misal saja jumlah dosis,1
158,"Vaksin Covid-19 Sinovac, Vaksin Covid-19 AstraZeneca, vaksin sinopharm, moderna, dan Pfizer. Di Indonesia sendiri saat ini ada jenis vaksin covid 19 baru yang sedang dikembangkan yakni vaksin covid 19 merah putih, Vaksin Merah Putih berbasis virus yang dilemahkan. Gabungan hasil-",vaksin covid sinovac vaksin covid astrazeneca vaksin sinopharm moderna dan pfizer di indonesia sendiri saat ini ada jenis vaksin covid baru yang sedang kembang yakni vaksin covid merah putih vaksin merah putih bas virus yang lemah gabung hasil,1
159,"Selama ini, kita sudah mengenal jenis-jenis vaksin COVID-19 yang digunakan di Indonesia, seperti Sinovac, AstraZeneca, Sinopharm, Moderna, Pfizer, dan Novavax.",lama ini kita sudah kenal jenis jenis vaksin covid yang guna di indonesia seperti sinovac astrazeneca sinopharm moderna pfizer dan novavax,1
160,"Terdapat 6 jenis vaksin Covid-19 yang ditetapkan pemerintah untuk pelaksanaan vaksinasi Covid-19 yaitu Sinovac, AstraZeneca, Sinopharm, Moderna, Pfizer, dan Bio Farma (Vaksin Merah Putih).",dapat jenis vaksin covid yang tetap perintah untuk laksana vaksinasi covid yaitu sinovac astrazeneca sinopharm moderna pfizer dan bio farma vaksin merah putih,1
161,"Adapun tujuh vaksin yang sudah mendapat EUA dari BPOM yakni Sinovac, vaksin COVID-19 PT Bio Farma, AstraZeneca, Sinopharm, Moderna, Pfizer, dan Sputnik V.",adapun tujuh vaksin yang sudah dapat eua dari bpom yakni sinovac vaksin covid pt bio farma astrazeneca sinopharm moderna pfizer dan sputnik,1
162,"Vaksin Ini diberikan dalam interval yang paling jauh disbanding vaksin lainnya di Indonesia yaitu hingga 12 minggu.
3.Vaksin covid-19 Sinopharm
Vaksin ini diproduksi perusahaan farmasi tiongkok dengan karakter mirip Sinovac termasuk dalam hal platform maupun jumlah dosisnya.",vaksin ini beri dalam interval yang paling jauh disbanding vaksin lain di indonesia yaitu hingga minggu vaksin covid sinopharm vaksin ini produksi usaha farmasi tiongkok dengan karakter mirip sinovac masuk dalam hal platform maupun jumlah dosis,1
163,"Salah satu langkah pemerintah untuk menekan jumlah kasus covid-19 yaitu dengan vaksin. Pemerintah telah menggunakan berbagai jenis vaksin, mulai dari jenis Sinovac, Moderna, AstraZeneca hingga Sinopharm",salah satu langkah perintah untuk tekan jumlah kasus covid yaitu dengan vaksin perintah telah guna bagai jenis vaksin mulai dari jenis sinovac moderna astrazeneca hingga sinopharm,1
164,"Perlu kita ketahui vaksin Covid 19 yang telah mendapatkan izin dari BPOM untuk dapat digunakan yaitu Sinovac, Vaksin Covid-19 Bio Farma, Astra Zeneca, Sinopharm, Moderna, Pfizer, Sputnik V.",perlu kita tahu vaksin covid yang telah dapat izin dari bpom untuk dapat guna yaitu sinovac vaksin covid bio farma astra zeneca sinopharm moderna pfizer sputnik,1
165,"Lima perusahaan asing pemasok vaksin Corona di Indonesia diantaranya yaitu Sinovac, Sinopharm, AstraZeneca, Pfizer Inc dan BioNTech, dan Moderna. Namun disisi lain, pengimporan vaksin ini sudah mengakibatkan ketergantungan dan pengeluaran biaya yang sangat besar.",lima usaha asing pasok vaksin corona di indonesia antara yaitu sinovac sinopharm astrazeneca pfizer inc dan biontech dan moderna namun sisi lain impor vaksin ini sudah akibat gantung dan keluar biaya yang sangat besar,0
166,"vaksinasi yang digunakan adalah vaksin Sinovac bersamaan dengan Astrazenca, Moderna, Sinopharm, dan Pfizer. Proses pemberian vaksinasi COVID-19 telah berjalan selama 8 bulan terhitung dari Januari 2021 dimana pemerintah secara resmi telah memberitakan program vaksinasi massal.",vaksinasi yang guna adalah vaksin sinovac sama dengan astrazenca moderna sinopharm dan pfizer proses beri vaksinasi covid telah jalan lama bulan hitung dari januari mana perintah cara resmi telah berita program vaksinasi sama al,1
167,Mengingat keraguan masyarakat internasional terhadap kualitas produk farmasi China itu antara lain tampak dari lambatnya WHO menyetujui vaksin Sinovac dan Sinopharm dalam program vaksinasi COVID-19-,ingat ragu masyarakat internasional hadap kualitas produk farmasi china itu antara lain tampak dari lambat who tuju vaksin sinovac dan sinopharm dalam program vaksinasi covid,1
168,Akhir akhir ini telah ditemukan beberapa jenis vaksin untuk mengatasi pandemi virus corona. ada sinovac astrazeneca sinopharm cansino moderna pfizer biontech janssen dan sputnik.,akhir akhir ini telah temu beberapa jenis vaksin untuk atas pandemi virus corona ada sinovac astrazeneca sinopharm cansino moderna pfizer biontech jangan en dan sputnik,1
169,"tersebut terutama dari metode pengembangannya. Untuk Sinovac, AstraZeneca, dan Sinopharm vaksin Covid-19 dikembangkan dengan seluruh bagian genetik tertentu dari virus, sementara Moderna dan Pfizer dikembangkan dengan bagian genetik tertentu dari virus.-",sebut utama dari metode kembang untuk sinovac astrazeneca dan sinopharm vaksin covid kembang dengan seluruh bagi genetik tentu dari virus sementara moderna dan pfizer kembang dengan bagi genetik tentu dari virus,1
170,"Bicara tentang vaksin, saat ini banyak jenis vaksin yang berbadan pom diantaranya adalah Sinovac, vaksin covid-19 Bio Farma, AstraZaneca, Sinopharm, Moderna, Pfizer, dan Spuntik V. Setiap jenis vaksin covid-19 memiliki karakter masing-masing seperti jumlah dosis dan pemberian.",bicara tentang vaksin saat ini banyak jenis vaksin yang badan pom antara adalah sinovac vaksin covid bio farma astrazaneca sinopharm moderna pfizer dan spuntik tiap jenis vaksin covid milik karakter masing masing seperti jumlah dosis dan beri,1
171,"kelompok.
Sejauh ini, ada lima jenis vaksin Covid-19 yang telah digunakan di Indonesia dan telah mendapat izin penggunaan darurat dari BPOM (Badan Pengawas Obat dan Makanan), yakni AstraZeneca, Moderna, Sinovac, Sinopharm, dan Pfizer. Ada perbedaan dari kelima jenis vaksin -",kelompok jauh ini ada lima jenis vaksin covid yang telah guna di indonesia dan telah dapat izin guna darurat dari bpom badan awas obat dan makan yakni astrazeneca moderna sinovac sinopharm dan pfizer ada beda dari lima jenis vaksin,1
172,"Indonesia tanpa biaya. 
Ada berbagai jenis vaksin yang sudah mendapat EUA dari BPOM yakni Sinovac, vaksin-19 PT Bio Farma, AstraZeneca, Sinopharm, Moderna, Pfizer dan Sputnik V. Setiap jenis vaksin covid-19 memiliki karakternya masing-masing, dosis yang berbeda serta efek samping",indonesia tanpa biaya ada bagai jenis vaksin yang sudah dapat eua dari bpom yakni sinovac vaksin pt bio farma astrazeneca sinopharm moderna pfizer dan sputnik tiap jenis vaksin covid milik karakter masing masing dosis yang beda serta efek samping,1
173,"Kendati demikian, Kemenkes masih meyakini bahwa efikasi vaksin covid-19 yang sudah beredar di Indonesia, mulai dari Sinovac, AstraZeneca, Sinopharm, dan Moderna masih mempan melawan paparan varian Delta.",kendati demikian kemenkes masih yakin bahwa efikasi vaksin covid yang sudah edar di indonesia mulai dari sinovac astrazeneca sinopharm dan moderna masih mempan lawan papar varian delta,1
174,"vaksin yang beredar atau vaksin yang telah dibuat yaitu vaksin sinovac,astrazeneka ,sinopharm ,moderna dan pfizer yang tentunya evektivitasnya belum menjamin kesembuhan virus corona selain itu kita dapat mencegah dengan caramencuci tangan ,memakai masker,menjaga jarak",vaksin yang edar atau vaksin yang telah buat yaitu vaksin sinovac astrazeneka sinopharm moderna dan pfizer yang tentu evektivitasnya belum jamin sembuh virus corona selain itu kita dapat cegah dengan caramencuci tangan pakai masker jaga jarak,1
175,"Covid-19 yang parah. 3. Vaksin Covid-19 Sinopharm Vaksin China lainnya yang digunakan di Indonesia
adalah vaksin Sinopharm. Vaksin Covid-19 ini dibuat dengan teknologi yang serupa
vaksin Sinovac, yakni menggunakan metode inactivated virus, atau dari virus
SARS-CoV-19 yang",covid yang parah vaksin covid sinopharm vaksin china lain yang guna di indonesia adalah vaksin sinopharm vaksin covid ini buat dengan teknologi yang rupa vaksin sinovac yakni guna metode inactivated virus atau dari virus sars cov yang,1
176,"dan semoga bisa menjadikan armor tau antibodi yang kuat pada tubuh masyarakat indonesia. Kendati demikian kemenkes masih meyakini bahwa efikasi vaksin covid 19 di indonesia yaitu sinovac,sinopharm,astrazaneca dan moderna yang masih mempan melawan virus corona varian delta ini.",dan moga bisa jadi armor tahu antibodi yang kuat pada tubuh masyarakat indonesia kendati demikian kemenkes masih yakin bahwa efikasi vaksin covid di indonesia yaitu sinovac sinopharm astrazaneca dan moderna yang masih mempan lawan virus corona varian delta ini,1
177,"Di Indonesias sendiri ada beberapa jenis 
vaksin Covid-19 yang telah 
mendapatkan izin penggunaan darurat 
(EUA) dari BPOM (Badan Pengenalan 
Obat dan Makanan) yang perlu 
diketahui. Jenis-jenis vaksin Covid-19 
tersebut adalah Sinovac, AstraZeneca, 
Sinopharm, Moderna,",di indonesias sendiri ada beberapa jenis vaksin covid yang telah dapat izin guna darurat eua dari bpom badan kenal obat dan makan yang perlu tahu jenis jenis vaksin covid sebut adalah sinovac astrazeneca sinopharm moderna,1
178,"Berbagai jenis vaksin didatangkan dengan harapan mampu bekerja secara efektif untuk melindungi masyarakat dari serangan virus COVID-19. Mulai dari Sinovac, Moderna, AstraZeneca, hingga Sinopharm. Akan tetapi, vaksin-vaksin tersebut didatangkan oleh Pemerintah dari luar negeri.",bagai jenis vaksin datang dengan harap mampu kerja cara efektif untuk lindung masyarakat dari serang virus covid mulai dari sinovac moderna astrazeneca hingga sinopharm akan tetapi vaksin vaksin sebut datang oleh perintah dari luar negeri,1
179,"Kini Indnesia tengah menjalin kerjasama dari beberapa Negara untuk mengimpor vaksin virus corona. Kami mendatangkan vaksin Sinovac  dan Sinopharm buatan China, Vaksin AstraZeneca dari Inggris, dan ada Moderna temuan Amerika Serikat, tentunya itu semua sudah diuji klinis.",kini indnesia tengah jalin kerjasama dari beberapa negara untuk impor vaksin virus corona kami datang vaksin sinovac dan sinopharm buat china vaksin astrazeneca dari inggris dan ada moderna temu amerika serikat tentu itu semua sudah uji klinis,0
180,"vaksinasi Covid-19 di Indonesia.Enam jenis vaksin itu diproduksi oleh enam lembaga berbeda, yaitu PT Biofarma, AstraZeneca, Sinopharm, Moderna, Pfizer-BioNtech, dan Sinovac Biotech.Penetapan itu tertuang dalam Surat Keputusan Menteri Kesehatan Nomor H.K.01.07/Menkes/9860/2020",vaksinasi covid di indonesia enam jenis vaksin itu produksi oleh enam lembaga beda yaitu pt biofarma astrazeneca sinopharm moderna pfizer biontech dan sinovac biotech tetap itu tuang dalam surat putus menteri sehat nomor menkes,1
181,"Sejak Januari hingga Agustus 2021, BPOM telah mengeluarkan izin penggunaan darurat terhadap 7 jenis vaksin COVID-19 di Indonesia . 7 vaksin tersebut adalah Sinovac, vaksin Covid-19 Bio Farma, AstraZeneca, Sinopharm, Moderna, Pfizer, dan Sputnik V .",sejak januari hingga agustus bpom telah keluar izin guna darurat hadap jenis vaksin covid di indonesia vaksin sebut adalah sinovac vaksin covid bio farma astrazeneca sinopharm moderna pfizer dan sputnik,1
182,"vaksin Covid-19  AstraZeneca yang diklaim ampuh melawan Corona varian Delta dan Kappa, vaksin Covid-19 Sinopharm yang karakter vaksinnya mirip dengan vaksin Covid-19  Sinovac, vaksin Covid-19  Moderna yang berbasis messenger RNA (mRNA) yang pertama kali dipakai di Indonesia,",vaksin covid astrazeneca yang klaim ampuh lawan corona varian delta dan kappa vaksin covid sinopharm yang karakter vaksin mirip dengan vaksin covid sinovac vaksin covid moderna yang bas me enger rna mrna yang pertama kali pakai di indonesia,1
183,"Berbagai jenis vaksin dari negara lain kerap berdatangan. Yakni, Astra Zeneca, Sinovac dan Sinopharm Tak mau kalah bersaing, Indonesia sendiri sedang berjuang mati-matian untuk sebuah terobosan baru, yang diyakini akan sangat berguna dan efektif bagi penanganan Covid-19.",bagai jenis vaksin dari negara lain kerap datang yakni astra zeneca sinovac dan sinopharm tidak mau kalah saing indonesia sendiri sedang juang mati mati untuk buah terobos baru yang yakin akan sangat guna dan efektif bagi tangan covid,1
184,"Pemerintah telah berupaya menyelesaikan pandemi Covid-19 dengan menjalin kontrak pembelian vaksin Covid-19 dengan tiga produsen vaksin asal RRC yakni Cansino, G42/Sinopharm dan SinoVac.",perintah telah upaya selesai pandemi covid dengan jalin kontrak beli vaksin covid dengan tiga produsen vaksin asal rrc yakni cansino sinopharm dan sinovac,1
185,"Sinopharm,Pfizer,Moderna.
Upaya pemerintah dalam pengadaan vaksin Covid19 ini dilakukan melalui perjanjian bilateral maupun multilateral seperti WHO ataupun donasi yang diberikan oleh negara-negara lain. 
Program vaksinasi Covid 19 ini menuai beragam reaksi di kalangan masyarakat",sinopharm pfizer moderna upaya perintah dalam ada vaksin covid ini laku lalu janji bilateral maupun multilateral seperti who atau donasi yang beri oleh negara negara lain program vaksinasi covid ini tuai agam reaksi di kalang masyarakat,0
186,"Di Indonesia sendiri,sudah beredar berbagai merk vaksin. Contoh merk vaksinnya adalah,Sinovac, Sinopharm,Astrazeneca,dan masih banyak yang lainnya.Vaksinasi Covid-19 merupakan salah satu upaya pemerintah Indonesia dalam menangani masalah Covid-19.",di indonesia sendiri sudah edar bagai merk vaksin contoh merk vaksin adalah sinovac sinopharm astrazeneca dan masih banyak yang lain vaksinasi covid rupa salah satu upaya perintah indonesia dalam tangan masalah covid,1
187,"Salah satu vaksin Covid - 19 yang telah didistribusikan oleh pemerintah Indonesia adalah vaksin Astrazeneca dari Inggris , vaksin Sinopharm dari China, dan vaksin Sinovac dari China.",salah satu vaksin covid yang telah distribusi oleh perintah indonesia adalah vaksin astrazeneca dari inggris vaksin sinopharm dari china dan vaksin sinovac dari china,1
188,"PhD. Apt. dari Fakultas Farmasi UGM, vaksin Covid-19 Sinopharm ini memiliki efikasi mencapai 78 persen. Vaksin Covid-19 Moderna adalah vaksin berbasis messenger RNA (mRNA) yang pertama kali dipakai di Indonesia. Vaksin Covid-19 Moderna ini tidak menggunakan virus yang dilemahkan",phd apt dari fakultas farmasi ugm vaksin covid sinopharm ini milik efikasi capai persen vaksin covid moderna adalah vaksin bas me enger rna mrna yang pertama kali pakai di indonesia vaksin covid moderna ini tidak guna virus yang lemah,1
189,"Vaksin Covid-19 Sinopharm ini produksi perusahaan farmasi Tiongkok dengan karakter yang mirip dengan Sinovac termasuk dalam hal platform maupun jumlah dosisnya. Mengutip situs Universitas Gadjah Mada (UGM), menurut Prof. Zullies Ikawati,",vaksin covid sinopharm ini produksi usaha farmasi tiongkok dengan karakter yang mirip dengan sinovac masuk dalam hal platform maupun jumlah dosis kutip situs universitas gadjah mada ugm turut prof zullies ikawati,1
190,"Astrazeneca, vaksin Sinopharm, vaksin moderna. Vaksin Covid-19 Sinovac dikembangkan dari inactivated virus dan diberikan melalui intramuskular. Setiap orang mendapatkan dua dosis vaksin Covid-19 , masing-masing 0,5 ml dan tiap dosis diberikan dengan interval 28 hari. Vaksin",astrazeneca vaksin sinopharm vaksin moderna vaksin covid sinovac kembang dari inactivated virus dan beri lalu intramuskular tiap orang dapat dua dosis vaksin covid masing masing ml dan tiap dosis beri dengan interval hari vaksin,1
191,"Virus Disease 2019 (COVID-19), keenam vaksin tersebut adalah vaksin Bio Farma, AstraZeneca, Sinopharm, Moderna, Pfizer Inc and BioNTech, dan Sinovac. Namun, yang telah digalakkan ke seluruh masyarakat Indonesia adalah jenis Sinovac dan AstraZeneca. Sedangkan vaksin jenis lainnya",virus disease covid enam vaksin sebut adalah vaksin bio farma astrazeneca sinopharm moderna pfizer inc dan biontech dan sinovac namun yang telah galak ke seluruh masyarakat indonesia adalah jenis sinovac dan astrazeneca sedang vaksin jenis lain,1
192,"berinisiatif untuk membuat vaksin demi mengurangi kasus covid. Diantaranya yaitu, vaksin jenis Sinovac dan Sinopharm dari Tiongkok, AstraZeneca dari Inggris, serta Moderna dan Novavax dari Amerika. 
“Vaksinasi sangat penting. Keberhasilan vaksinasi dan penanggulangan dampak",inisiatif untuk buat vaksin demi kurang kasus covid antara yaitu vaksin jenis sinovac dan sinopharm dari tiongkok astrazeneca dari inggris serta moderna dan novavax dari amerika vaksinasi sangat penting hasil vaksinasi dan tanggulang dampak,1
193,"demikian, semuanya sudah dipastikan keamanannya dan efektivitasnya dalam menangkal virus COVID – 19. 
Vaksin vaksin tersebut merupakan vaksin yang di impor ke Indonesia, asalnya pun beragam seperti Sinovac dan Sinopharm dari China, Astrazeneca dari Inggris, dan Pfizer-BioNTech",demikian semua sudah pasti aman dan efektivitas dalam tangkal virus covid vaksin vaksin sebut rupa vaksin yang di impor ke indonesia asal pun agam seperti sinovac dan sinopharm dari china astrazeneca dari inggris dan pfizer biontech,1
194,"mengadakan kegiatan  pemberian Vaksin Covid 19 dalam upaya mengurangi penyebaran Covid 19 di Indonesia. Ada beberapa jenis Vaksin yang diberikan kepada masyarakat, yaitu Sinovac, AstraZeneca, Sinopharm, Moderna, Pfizer, Sputnik V, dan Novavax. Nah baru-baru ini muncul karya anak-",ada giat beri vaksin covid dalam upaya kurang sebar covid di indonesia ada beberapa jenis vaksin yang beri kepada masyarakat yaitu sinovac astrazeneca sinopharm moderna pfizer sputnik dan novavax nah baru baru ini muncul karya anak,1
195,"Menurut Menteri Keuangan, Sri Mulyani, per 19 Juli 2021 Indonesia telah mengimpor vaksin anti-virus corona sebanyak 143,66 juta dosis dengan detail : Sinovac ampul 3.001,420 dosis, Sinovac dalam bulk untuk Biofarma 115.503.200 dosis, Sinopharm ampul 6.253.900 dosis, --&gt;",turut menteri uang sri mulyani per juli indonesia telah impor vaksin anti virus corona banyak juta dosis dengan detail sinovac ampul dosis sinovac dalam bulk untuk biofarma dosis sinopharm ampul dosis begitu,0
