,raw,clean,prediction
283,"@Askrlfess Gratis ngga sii kalo vaksin covid. Tapi jujurnya, jgnkan bayar, gratis aja beberapa saudara dan org2 di desa aku ada yg masih pada ketakutan atau berkonspirasi ngalor ngidul, apalagi bayar:”",gratis enggak sih jika vaksin covid tapi jujur jangan bayar gratis saja beberapa saudara dan orang di desa saya ada yang masih pada takut atau konspirasi ngalor ngidul apalagi bayar,0
284,"@AREAJULID Disuruh vaksin pada gamau, giliran covid ngga kelar2 pada nyalahin pemerintah dalam penanggulangannya
Vaksin gratis pada gamau, coba kalo nanti vaksin suruh bayar pada ribut lagi ""apa apa ko 
suruh bayar""
Wis to angel angel",suruh vaksin pada enggak mau gilir covid enggak kelar pada salah perintah dalam tanggulang vaksin gratis pada enggak mau coba jika nanti vaksin suruh bayar pada ribut lagi apa apa kok suruh bayar wis tapi angel angel,0
285,"@diru_saputra Ada apa dengan vaksin? Begitu dipaksakan, pakai ancaman², ada yg diberi hadiah.
Tapi banyak setelah vaksin terpapar virus.
Jika vaksin ini baik untuk tubuh, menjaga dari virus corona, tanpa ancaman dan hadiah orang akan mencari vaksin tsb walau bayar sekalipun.",ada apa dengan vaksin begitu paksa pakai ancam ada yang beri hadiah tapi banyak telah vaksin papar virus jika vaksin ini baik untuk tubuh jaga dari virus corona tanpa ancam dan hadiah orang akan cari vaksin sebut walau bayar sekalipun,1
286,"@convomfs vaksin apa dulu nih kalo vaksin kanker serviks bayar, kalo covid gratis",vaksin apa dulu ini jika vaksin kanker serviks bayar jika covid gratis,0
287,"duh ribet bgt ngomongin masuk mol harus pake kartu vaksin. yauda sih kl gamau divaksin gausa ke mol. heran vaksin gratis aja banyak aiueo , disuruh bayar juga gamau, tp pengennya covid cpt selesai. hadehhhh",aduh ribet banget omong masuk mol harus pakai kartu vaksin yauda sih kalau enggak mau vaksin enggak usah ke mol heran vaksin gratis saja banyak aiueo suruh bayar juga enggak mau tapi ken covid cepat selesai hadeh,0
288,"pertanyaan ayah malam ini, ""mbak, kenapa swab itu bayar sedangkan vaksin itu gratis? padahal kan mereka diranah yang sama, sama-sama berhubungan dengan covid.""",tanya ayah malam ini mbak kenapa swab itu bayar sedang vaksin itu gratis padahal kan mereka ranah yang sama sama sama hubung dengan covid,0
289,@kapoww07 @bernamadotcom @MuhyiddinYassin Pegi la. Ada duit nk byr saman. Silakan. Parents dah vaksin silakan. Awak dah vaksin silakan. Kalau yakin covid tak bawak balik kampung.. silakan.. yg penting duit nak bayar saman ada.,pegi lah ada duit nk bayar saman sila parents deh vaksin sila saya deh vaksin sila kalau yakin covid tidak bawa balik kampung sila yang penting duit mau bayar saman ada,0
290,"Jika pelaku perjalanan yg sudah rela bayar mahal PCR disalahkan sbg penyebab penyebaran covid19, apalah artinya vaksin dan PCR ???",jika laku jalan yang sudah rela bayar mahal pcr salah bagai sebab sebar covid apa arti vaksin dan pcr,0
291,"Fuhh kejam, dgn org asing pun nak suh bayar amik vaksin. Camna nak bebas covid, ingat diorg takde keluarga ke 😅",fuhh kejam dengan orang asing pun mau suh bayar amik vaksin camna mau bebas covid ingat diorg takde keluarga ke,0
292,"Free covid test akan dihapus di Jerman per october 11, orang-orang yang gak mau / belum vaksin wajib bayar test sendiri kalau mau masuk ke tempat-tempat indoor yang wajib test. Mamam.",bebas covid test akan hapus di jerman per october orang orang yang enggak mau belum vaksin wajib bayar test sendiri kalau mau masuk ke tempat tempat indoor yang wajib test mamam,0
293,"@IyzatHamdan Entah2 kalau PH yg kekal berkuasa masa covid ni, vaksin pun rakyat kena bayar sendiri. Ini pandangan aku ikut apa yg kita dah lalui 18bulan masa diaorg memerintah. 😂",tidak tahu kalau ph yang kekal kuasa masa covid ini vaksin pun rakyat kena bayar sendiri ini pandang saya ikut apa yang kita deh lalu bulan masa diaorg perintah,1
294,"Dr seluruh keluarga gw yg covid, yg vaksin cuma 1. Yg lainnya gak mau vaksin. Bahkan nyebar hoax juga ttg vaksin. 
Ada yg sombong banget: gak papa kalo bayar denda, gw bayarin dendanya!
Padahal mah boro2. Masukin SD anak lo aja pinjem duit.",dari seluruh keluarga gue yang covid yang vaksin cuma yang lain enggak mau vaksin bahkan nyebar isu bohong juga tentang vaksin ada yang sombong banget enggak papa jika bayar denda gue bayarin denda padahal mah jangan masuk sd anak kamu saja pinjem duit,0
295,"Selain itu, apa tujuannya membuka mall kalau akhirnya pengunjung direpotkan dengan syarat tambahan tes covid selain kartu vaksin. Bahkan untuk mereka yg mampu bayar pun, akan jd disinsentif kalau utk ke mall saja harus tes covid walaupun sdh vaksin",selain itu apa tuju buka mall kalau akhir unjung repot dengan syarat tambah tes covid selain kartu vaksin bahkan untuk mereka yang mampu bayar pun akan jadi disinsentif kalau untuk ke mall saja harus tes covid walaupun sudah vaksin,1
296,"Sedih la tengok cara orang kita treat non-locals. Orang hire sebab tau boleh bayar gaji rendah, and then sometimes ada yang tak bayar gaji pun. Now with covid and they can't go back to their home country, they need to pay a lot untuk vaksin. Dah bayar, bersesak gitu pulak :(",sedih lah jenguk cara orang kita treat non locals orang hire sebab tahu boleh bayar gaji rendah dan then sometimes ada yang tidak bayar gaji pun now with covid dan mereka belum go back tapi their rumah country mereka need tapi pay lot untuk vaksin deh bayar sesak begitu pula,0
297,"@im_every_where_ Apa guna lantik 2 timbalan untuk kesihatan, tapi KJ pula yang kena handle vaksin? Then ada pula Pn Jemilah tu, maknanya TimMen tu takde fungsi. MOH pun time pc, asyik merapu. Padahal time Covid ni, MOH lah paling penting. Membazir jer bayar gaji mereka.",apa guna lantik timbal untuk kesihatan tapi kj pula yang kena handle vaksin then ada pula pn jem itu makna timmen itu takde fungsi moh pun time pc asyik merapu padahal time covid ini moh lah paling penting membazir jer bayar gaji mereka,0
298,"@VIVAcoid Nek jare wong jowo mblegedez... esemka dulu di kelarin... 3 kartu sakti diwujudin... 11K triliun di cairin bt bayar hutang...

3 kartu sakti gak ada wujudnya, tapi ntar lagi bakal muncul 1 kartu baru yaitu kartu sudah vaksin covid. Duit lagi buat nyetak kartu... utang lagi...",nek jare wong jowo mblegedez esemka dulu di kelarin kartu sakti diwujudin triliun di cairin buat bayar hutang kartu sakti enggak ada wujud tapi entar lagi bakal muncul kartu baru yaitu kartu sudah vaksin covid duit lagi buat nyetak kartu utang lagi,0
299,@tirta_hudhi Gw mending vaksin covid bayar deh misal kaya perkiraan harga yg 1jutaan untuk 2x shot tapi PCR digratiskan sebagai tanggung jawab negara mau tracing,gue lebih baik vaksin covid bayar deh misal kayak kira harga yang juta untuk shot tapi pcr gratis bagai tanggung jawab negara mau tracing,1
300,@TedHilbert @kompascom Doh... Data korban covid tiap hari disiarkan dan dapat diakses publik dengan bebas gitu masih ditanyain. Dan anda jawab sendiri: kesehatan massal bukan kasus individu: dari pemerintah uda kasi solusi - vaksin massal dan gratis. Tes bayar kan? Bisa semurah gratis?,doh data korban covid tiap hari siar dan dapat akses publik dengan bebas begitu masih ditanyain dan anda jawab sendiri sehat sama al bukan kasus individu dari perintah sudah kasih solusi vaksin sama al dan gratis tes bayar kan bisa murah gratis,1
301,"@CtMRomli Kerajaan yang paling bodoh saja paksa rakyat nya bayar vaksin. Masalah Covid-19 tak akan selesai di negara itu. Di Malaysia kalau semua pati dan pekerja asing tidak di vaksin, sia sia saja kami kuarintin dirumah",raja yang paling bodoh saja paksa rakyat nya bayar vaksin masalah covid tidak akan selesai di negara itu di malaysia kalau semua pati dan kerja asing tidak di vaksin sia sia saja kami kuarintin rumah,0
302,"@TIIIIIIIIMOTHY Vaksin dekat filipina free ja.. Mana ada kena bayar, kos rawatan covid pun mana ada mahal,... Micheal ang kena scam ni",vaksin dekat filipina bebas saja mana ada kena bayar kos rawat covid pun mana ada mahal micheal ang kena scam ini,0
303,"@yayayayayuhuy keanu lo tau ga gue udh vaksin, rajin swab tp gue tumbang karna covid, gue nyambi kerja antar"" org berobat pke bpjs d bayar seikhlasnya cuman demi nyambung hidup krna gue awalnya kerja jdi gru honor krna d desa tdak bsa online school jid ga dapet gaji, mulai skrg kurang""i jumawa",anu kamu tahu enggak aku sudah vaksin rajin swab tapi aku tumbang karena covid aku nyambi kerja antar orang obat pakai bpjs bayar ikhlas hanya demi sambung hidup karena aku awal kerja jadi gru honor karena desa tidak bisa onlen sekolah jid enggak dapat gaji mulai sekarang kurang jumawa,0
304,"@Piong15125360 BANGETT!! EMANG FLUKE TER THE BEST😍😍

Tapi bener sih kayaknya situasi di Thai emang bener2 lagi kacau deh... Entah masalah politik, corona juga, belum lagi vaksin yg katanya harus bayar😥😔
Rasanya pengen tak hihhh-in pemerintahannya...",banget memang fluke ter the best tapi benar sih seperti situasi di thai memang benar lagi kacau deh tidak tahu masalah politik corona juga belum lagi vaksin yang kata harus bayar rasa pengin tidak hih ini perintah,0
305,"Nampak orang share yang antivaxx sanggup bayar RM200 untuk dapat vaccine digital cert. Nak bagitahu 2 je benda,

1) Orang dapat vaksin free je &amp; nyawa pun dapat diselamatkan. Hg kena covid, hg yang rugi.
2) Menipu tu hukumnya berdosa, kalau menipu nak masuk masjid?",tampak orang share yang antivaxx sanggup bayar rm untuk dapat vaccine digital cewek mau bagitahu je benda orang dapat vaksin bebas je amp nyawa pun dapat selamat hg kena covid hg yang rugi tipu itu hukum dosa kalau tipu mau masuk masjid,1
306,"Vaksin dijadikn syarat administratif atau syarat ke mall atw syarat ke wc umum,sbnrny krg spakat krn vaksin bukan mencegah penularan, sy lbh sepakat jk tak mau divaksin kena covid hrs ke RS wajib bayar sendiri, ini lbh tepat, vaksin gk vaksin silakan, klo masuk RS sdh resiko msg2",vaksin dijadikn syarat administratif atau syarat ke mall atau syarat ke wc umum benar krg spakat karena vaksin bukan cegah tular saya lebih sepakat jika tidak mau vaksin kena covid harus ke rs wajib bayar sendiri ini lebih tepat vaksin enggak vaksin sila kalo masuk rs sudah resiko msg,0
307,"Hina agong ok la kena tindakan undang2.. kalau hina ahli politik lebai tua kutuk tak kesah rakyat, langgar SOP, x function tu ok kot.. kita bayar gaji diorng, x buat keje, kita marah lah.. Kedah makin teruk wei covid. Baru la nampak jalan skit proses vaksin.",hina agong ok lah kena tindak undang kalau hina ahli politik lebai tua kutuk tidak kesah rakyat langgar sop function itu ok kot kita bayar gaji diorng buat keje kita marah lah kedah makin teruk wei covid baru lah tampak jalan sakit proses vaksin,0
308,"@afif_muhd @alifhakeem_ Kalau kt negara lain pesakit covid kene bayar bil hospital, bayar vaksin, swab test pon kene bayar. Syukur sikit kt Malaysia ni semua tu free. Taktau la kalau kau tk nmpk lagi kan?",kalau kita negara lain sakit covid kene bayar bil hospital bayar vaksin swab test pon kene bayar syukur sikit kita malaysia ini semua itu bebas taktau lah kalau kamu tak nampak lagi kan,0
309,"@Prambors Ga ada solusi buat yang ga bisa di vaksin karna masalh kesehatan,terus yang baru sembuh dr covid harus nunggu 3 bulan…pemerintah menye2 bikin aturan,ppkm seminggu seminggu kaya janji temen gua mau bayar utang tapi ga di bayar2…",enggak ada solusi buat yang enggak bisa di vaksin karena masalah sehat terus yang baru sembuh dari covid harus tunggu bulan perintah menye buat atur ppkm minggu minggu kayak janji teman aku mau bayar utang tapi enggak di bayar,0
310,"Tak sangka…dengan keadaan Covid sekarang, masih ade yang memilih vaksin…konon nak Pfizer lah…Sinovac xnak lah…jenis manusia tak bersyukur…benda yg dtg dulu tu cucuk je la…bukan kena bayar pn…ke nk tunggu +ve Covid baru nk menyesal?",tidak sangka dengan ada covid sekarang masih adek yang pilih vaksin konon mau pfizer lah sinovac xnak lah jenis manusia tidak syukur benda yang datang dulu itu cucuk je lah bukan kena bayar pn ke nk tunggu ve covid baru nk sesal,0
311,"Yg ga divaksin covid/ga pny kartu vaksin ga boleh masuk mall, makan di warteg, naik pesawat, urus SIM/STNK 
Sekalian jgn nanggung.. ga boleh bayar PBB, bayar listrik, PAM, bayar bensin, gitu ya?",yang enggak vaksin covid enggak punya kartu vaksin enggak boleh masuk mall makan di warung tegal naik pesawat urus sim stnk sekali jangan nanggung enggak boleh bayar pbb bayar listrik pam bayar bensin begitu iya,0
312,"@Irwan2yah Motifnya 
1. Akan disuntik benerannjika bayar sesuai permintaan.
2. Agar obyek saat nanti terpapar corona aakit oarah dan mendegradasi vaksin.

Dilakukan secara sistematik oleh perangkat negara, tanpa kontrol.dari pemerintah.",motif akan suntik benerannjika bayar sesuai minta agar obyek saat nanti papar corona aakit oarah dan degradasi vaksin laku cara sistematik oleh perangkat negara tanpa kontrol dari perintah,0
313,@ridwankamil assalamualaikum kang pingin tau klo vaksin covid emang harus bayar kok di Kebalen Babelan harus byr 15 Rb per org utk vaksin.,jadi orang alamualaikum kang pengin tahu kalo vaksin covid memang harus bayar kok di balen babelan harus bayar ribu per orang untuk vaksin,0
314,"Berjauhan. Berpisah. Memakai pelitup muka, face shield dan sanitizer. Mandi berkali-kali. Elak berpelukan, bersalaman. Vaksinasi lengkap.

Jika itulah harga yang terpaksa anda bayar demi mengelakkan insan tersayang dirampas Covid, maka teruskanlah.",jauh pisah pakai pelitup muka face shield dan sanitizer mandi kali kali elak peluk salam vaksinasi lengkap jika itu harga yang paksa anda bayar demi elak insan sayang rampas covid maka terus,0
315,"@kompascom Lalu utk mendapatkan kartu vaksin covid-19 masyarakat bayar atau gratis? Yg sudah vaksin kan dah dapet sertifikat vaksin bisa di check di aplikasi "" peduli lindungi "" contoh nih yg buat sy gagal faham : org mau kerja ada SKCK lha kalian menempatkan mantan koruptor g...",lalu untuk dapat kartu vaksin covid masyarakat bayar atau gratis yang sudah vaksin kan deh dapat sertifikat vaksin bisa di check di aplikasi peduli lindung contoh ini yang buat saya gagal faham orang mau kerja ada skck lah kalian tempat mantan koruptor,1
316,"@kompascom Lalu utk mendapatkan kartu vaksin covid-19 masyarakat bayar atau gratis ? Yg sudah vaksin kan dah dapet sertifikat vaksin bisa di check di aplikasi ""peduli lindungi""  contoh nih yg buat sy gagal faham : org mau kerja ada SKCK lha kalian menempatkan mantan koruptor gunakan SKCK ?",lalu untuk dapat kartu vaksin covid masyarakat bayar atau gratis yang sudah vaksin kan deh dapat sertifikat vaksin bisa di check di aplikasi peduli lindung contoh ini yang buat saya gagal faham orang mau kerja ada skck lah kalian tempat mantan koruptor guna skck,1
317,"Vaksin ✅ 
Bukak beberapa hospital baru ✅
Simcard, yuran 15% untuk pelajar ✅
Phone percuma tapi meletup ✅
BSH, BPR, morotarium? ✅
Tangguh bayar ptptn ✅
Bakul makanan mostly semua MP buat ✅
RM5000 one off jika kematian sbb covid ✅",vaksin buka beberapa hospital baru simcard yuran untuk ajar phone percuma tapi letup bsh bpr morotarium tangguh bayar ptptn bakul makan mostly semua mp buat rm one off jika mati sebab covid,0
318,"@timunsuri21 Aneh ya. Ada apa dgn vaksin??
Kl Corona dr cina adlh wabah, knp cina sdh mempersiapkan vaksin nya.
Pemerintah gencar dgn program vaksin berikut sanksinya.
Selama ini ngak pernah dpt bantuan dr negara.
Ngurus administrasi spt sim dll bayar. Ngak ngak gratis.",aneh iya ada apa dengan vaksin kalau corona dari cina adalah wabah kenapa cina sudah siap vaksin nya perintah gencar dengan program vaksin ikut sanksi lama ini enggak pernah dapat bantu dari negara urus administrasi seperti sim dan lain bayar enggak enggak gratis,0
319,"Hari ini ada 1000 kuota vaksin covid 1 di waduk jatiluhur purwakarta untuk semua ktp. Masuk area waduk bilang mau vaksin jadi ga bayar retribusi. Masuk sampai lihat banyak motor parkir, nah disana lokasi vaksinnya.",hari ini ada kuota vaksin covid di waduk jatiluhur purwakarta untuk semua ktp masuk area waduk bilang mau vaksin jadi enggak bayar retribusi masuk sampai lihat banyak motor parkir nah sana lokasi vaksin,1
320,@JanissaryD_Last Kalau saya ya vaksin. Krn sdh pernah kena covid sampai opname apalagi full bayar sendiri gak ditanggung negara.,kalau saya iya vaksin karena sudah pernah kena covid sampai opname apalagi full bayar sendiri enggak tanggung negara,0
321,"@fullmoonfolks Warga negara harus taat peraturan.
Vaksin covid apkh diharuskan bayar???
Oh no....negara menjamin.",warga negara harus taat atur vaksin covid apkh harus bayar oh no negara jamin,0
322,"@CNNIndonesia gimana kalo vaksin covid-19 juga jadi syarat untuk bayar pajak?
distribusi vaks aja blom merata, dah mau diusulin jadi syarat",bagaimana jika vaksin covid juga jadi syarat untuk bayar pajak distribusi vaks saja belum rata deh mau diusulin jadi syarat,0
323,"@CNNIndonesia Usul Vaksin Covid-19 jadi syarat Bayar Pajak, bila belum vaksin asumsikan tidak perlu bayar pajak, apalagi Pajak Samsat yang antri kek pepes",usul vaksin covid jadi syarat bayar pajak bila belum vaksin asumsi tidak perlu bayar pajak apalagi pajak samsat yang antri kayak pepes,0
324,"Mau vaksin utk minimalisir terpapar covid❎
Mau vaksin biar bisa masuk mall✅

Wkwkwk maunya vaksin pfizer padahal. Bayar, bayar dah gapapa😭",mau vaksin untuk minimalisir papar covid mau vaksin supaya bisa masuk mall wkwkwk mau vaksin pfizer padahal bayar bayar deh gapapa,1
325,"@tubirfess Lol, yg jelas ttp porsi salah pemerintah dlm penanganan pandemi lebih banyak. Masyarakat bebal salah satunya krn trust issue sm pemerintah, mulai dr awal covid masuk, test bayar, antigen bekas, vaksin berbayar, ppkm kaga ditunjang. Kaga jelas pemerintah, nyelametin nyawa mrk sndr",tertawa yang jelas tetap porsi salah perintah dalam tangan pandemi lebih banyak masyarakat bebal salah satu karena trust saya ue sama perintah mulai dari awal covid masuk test bayar antigen bekas vaksin bayar ppkm kagak tunjang kagak jelas perintah nyelametin nyawa mereka sendiri,1
326,"@VICE_ID Terbukti warga konoha antusias akan vaksinasi, aku yakin lebih takut vaksinasi bayar ke depan daripada corona itu sendiri 🤣🤣",bukti warga konoha antusias akan vaksinasi saya yakin lebih takut vaksinasi bayar ke depan daripada corona itu sendiri,0
327,"Vaksin covid yg gratis aja masih ada yg nolak, bund. Gimane diajak bayar pcv yg mahal hqhqhq~",vaksin covid yang gratis saja masih ada yang nolak bunda gimane ajak bayar pcv yang mahal hqhqhq,0
328,"@hanibunnyhoney aah, dia macam lari topic sebab original tweet tu cakap pasal covid test kit tapi tiba tiba menyelit kata vaksin kena bayar sampai beratus.",aah dia macam lari topic sebab original tweet itu cakap pasal covid test kit tapi tiba tiba selit kata vaksin kena bayar sampai atus,0
329,"Dok @tirta_hudhi , maaf mau tanya, kalau ada oknum yg meminta bayar Vaksin Covid bagaimana ya? Apakah bisa dilaporkan?
Teman saya cerita dia ditagih 50rb dan dipaksa.
Diminta seikhlasnya, tapi ditagih 50rb.
Mohon bantuannya Dok 🙏",dok maaf mau tanya kalau ada oknum yang minta bayar vaksin covid bagaimana iya apakah bisa lapor teman saya cerita dia tagih ribu dan paksa minta ikhlas tapi tagih ribu mohon bantu dok,0
330,"@BBCIndonesia Nestapa masyarakat di daerah, mau vaksin tapi rebutan nya ga main2, giliran masalah covid banyak yg denial dan ga mau cek antigen/swab. Bagaimana ga mau ditracing, orang UMR nya 1/3 JKT, buat bayar test aja ibarat buat 1 keluarga bsa habis langsung pendapatan nya.",nestapa masyarakat di daerah mau vaksin tapi rebut nya enggak main gilir masalah covid banyak yang denial dan enggak mau cek antigen swab bagaimana enggak mau ditracing orang umr nya jakarta buat bayar test saja ibarat buat keluarga bisa habis langsung dapat nya,0
331,Bayar pajak harus menyertakan suket #vaksin Covid-19 apa tidak.....,bayar pajak harus serta suket covid apa tidak,0
332,"@LilaJazz11 konsepnya, yg kaya sama yg miskin beli obat anti corona, udah itu aja, 
kalau kata, dewan pdip dari sukabumi ribka ciptaning "" negara tidak boleh berbisnis dengan rakyat"" tapi kenyataan sebaliknya
negara berbisnis dengan rakyat vaksin nya gratis obat nya bayar",konsep yang kayak sama yang miskin beli obat anti corona sudah itu saja kalau kata dewan pdip dari sukabumi ribka ciptaning negara tidak boleh bisnis dengan rakyat tapi nyata balik negara bisnis dengan rakyat vaksin nya gratis obat nya bayar,0
333,"Gue sih setuju aja, asal hal ini dipenuhi:

1. Jaminan kebutuhan harian dasar sesuai UU Karantina Kesehatan
2. Insentif tagihan listrik &amp; biaya air bersih
3. Insentif biaya/SPP pendidikan
4. Bayar insentif nakes &amp; pekerja lapangan covid non-ASN
5. Percepat distribusi vaksin",aku sih tuju saja asal hal ini penuh jamin butuh hari dasar sesuai uu karantina sehat insentif tagih listrik amp biaya air bersih insentif biaya sumbang bina didik didik bayar insentif tenaga sehat amp kerja lapang covid non asn cepat distribusi vaksin,0
334,"@sunsunshinedj kenapa sih gamau vaksin,nanti kalau tiba tiba vaksinnya suruh bayar gimana?? makin gamau vaksin, nanti kalau kena corona jgn salahin siapa siapa ya",kenapa sih enggak mau vaksin nanti kalau tiba tiba vaksin suruh bayar bagaimana makin enggak mau vaksin nanti kalau kena corona jangan salah siapa siapa iya,0
335,"Aku harap lepas kita achieve herd immunity, semua vaksin utk covid ni perlu bayar kalau nk jab. Baru padan muka puak2 anti vax ni. Skrg blh la cakap xnk ambik. Dia xtau nak naik Umrah &amp; Haji tu punya byk vaksin kena cucuk baru blh pergi.",saya harap lepas kita achieve herd immunity semua vaksin untuk covid ini perlu bayar kalau nk jab baru padan muka puak anti vax ini sekarang boleh lah cakap xnk ambik dia xtau mau naik umrah amp haji itu punya banyak vaksin kena cucuk baru boleh pergi,1
336,"@Qaseh99235014 Siapa bayar gaji ko utk komen sini? Moodin ke?
- JIKA saya dapat covid, x semestinya msk hosp. kerajaan, swasta pun ada.
- Pengambilan vaksin tu hak kemanusiaan, semua org blh ambil, bkn decision yang #KerajaanDerhaka blh buat
Nak jadi lapdog, dipersilakan, just don't bark here",siapa bayar gaji kok untuk komen sini moodin ke jika saya dapat covid mesti masuk hosp raja swasta pun ada ambil vaksin itu hak manusia semua orang boleh ambil bukan decision yang boleh buat mau jadi lapdog sila just don bark here,1
337,"Hadeh ni orang orang soksokan antivax vaksin covid, yaudahlah suruh bayar sendiri tu vaksin influenza dan PCV sekitar….yaaa 1,25jt lah yg paling bagus, lumayankan bisa bantu cegah kondisi buruk juga (dari penelitian). Yaaa itusih kalo mau bayar, lah yg gratis aja masih bawel😑",hadeh ini orang orang soksokan antivax vaksin covid yaudahlah suruh bayar sendiri itu vaksin influenza dan pcv sekitar iya juta lah yang paling bagus lumayan bisa bantu cegah kondisi buruk juga dari teliti iya itusih jika mau bayar lah yang gratis saja masih bawel,1
338,"@KemenkesRI Harusnya dikasih peringatan, vaksin gratis hanya sampai 1 oktober 2021, setelah itu bayar 2 juta, setelah 1 oktober yang kena covid dan belum vaksin wajib bayar sendiri @Dennysiregar7 @adearmando1 @jokowi @eric",harus kasih ingat vaksin gratis hanya sampai oktober telah itu bayar juta telah oktober yang kena covid dan belum vaksin wajib bayar sendiri,0
339,@royyanije Ndek kene diprogram puskesmas pcv pas covid iki jul. Vaksin influensa bayar brp jul?,di kene program puskesmas pcv pas covid iki jul vaksin influensa bayar berapa jul,0
340,"@kuplestromp47 @desta80s Lah trs covid emg apaan ngab? Pilek biasa kek abis ujan ujanan? Trs semenjak covid bnyk yg meninggal ampe beribu-ribu itu gmn? Diprank pemerintah y? 

Oiya, ksh tau jg dong. Dijadiin bisnis itu gmn ya? Vaksin bayar?",lah terus covid memang apa ngab pilek biasa kayak habis ujan ujanan terus semenjak covid banyak yang tinggal sampai ibu ribu itu bagaimana diprank perintah oiya kasih tahu juga dong jadi bisnis itu bagaimana iya vaksin bayar,0
341,"@erna_st Di Jakarta  tersedia 300 tempat untuk vaksinasi  dan terbuka untuk seluruh masyarakat, bukan untuk yg ber KTP DKI saja. Ayolah lalukan vaksinasi  sbg salah satu upaya untuk mengurangi resiko tertular virus Covid-19. Sudah terlalu banyak korban meninggal, vaksinasi tidak bayar kok",di jakarta sedia tempat untuk vaksinasi dan buka untuk seluruh masyarakat bukan untuk yang ber ktp dki saja ayo lalu vaksinasi bagai salah satu upaya untuk kurang resiko tular virus covid sudah terlalu banyak korban tinggal vaksinasi tidak bayar kok,1
342,@szabarie @LagaCawan Kalau gagal mengapa kamu boleh dapat  vaksin percuma dan kalau dijangkiti covid kamu tak perlu bayar apa apa untuk rawatan.,kalau gagal mengapa kamu boleh dapat vaksin percuma dan kalau jangkit covid kamu tidak perlu bayar apa apa untuk rawat,1
343,"@Kopipahitgitulo @Kimberley20101 Ya iyalah, klo eligible nggak vaksin trus kena CoVid19 ya berobat bayar sendiri aja. 
Pemerintah melayani dan mengatur membuat peraturan itu jg ada Di UU dan konstitusional",iya iya kalo eligible enggak vaksin terus kena covid iya obat bayar sendiri saja perintah layan dan atur buat atur itu juga ada di uu dan konstitusional,0
344,"@Wylieeilyw @aMrazing Harusnya yg nggak mau vaksin diminta bikin surat pernyataan aja. Kena covid bersedia bayar pengobatan sendiri, gitu.",harus yang enggak mau vaksin minta buat surat nyata saja kena covid sedia bayar obat sendiri begitu,0
345,"Emangnya yg ndableg nolak vaksin kalau kena covid pd mau bayar perawatan sendiri gitu 🤔
Apa emang harusnya dibuat peraturan spt ini ya biar nggak ndableg 🤔",memang yang ndableg nolak vaksin kalau kena covid pada mau bayar awat sendiri begitu apa memang harus buat atur seperti ini iya supaya enggak ndableg,0
346,"@bhineka21 @TA_K3N Bnr
Negara dg kebijakannya, &amp; rakyat hrs taat prokes 

Perbanyak 3T, vaksin, bayar  tunggakan RS.. &amp; perbanyak fasilitas ICU, oksigen
Dananya dr mana?
&gt;Tunda projek besar n non strategis
&gt;Potong 50% tunjangan pejabat 

Realokasikan u/ fasilitas penanganan covid + pangan yg isoman",benar negara dengan bijak amp rakyat harus taat prokes banyak vaksin bayar tunggak rs amp banyak fasilitas icu oksigen dana dari mana begitu tunda projek besar non strategis begitu potong tunjang jabat realokasi fasilitas tangan covid pangan yang isoman,0
347,"@KompasTV Saya mau tanya apa vaksisin untuk ibu mahil itu bayar
 Karna tadi pas istri saya cek leh kalo hali.a terpapar corona harga vaksin.a sampe 3 jt apa kan itu betul???",saya mau tanya apa vaksisin untuk ibu mahil itu bayar karena tadi pas istri saya cek boleh jika hal papar corona harga vaksin sampai juta apa kan itu betul,0
348,"@iam_zelt @JinNonik @1lentera @Erwin21500087 @rzqbgst @ramses_rahadian @entez_ @SUMINTA75437379 @INA_NKRI @RefublikAteis @donarevi @balaputra_deva @Masha_kafir666 @Rengganis1234 @mashudin271 @Anavedglory725 @mx00711 @IngieCS @Devie70254784 @infidels888 @agama_nusantara @AremaNita__ @Maleo_Berekor @duniamaya_29 @deddyw @SanteajaS @Joe_Ardi604 @R_Arnoldii @Corona_KafirNw @ahmedasarlan @Vi_MAE_ @yusnnd @rizieqdivist @Frans_Priyo @FerdinandHaean3 @Pak_JK @SBYudhoyono @AgusYudhoyono @AnnisaPohan @PDemokrat @yennywahid Saya blm bkarya, tp berpartisipasi;
- Buang sampah pd tempatnya.
- Kurangi penggunaan plastik.
- Bayar pajak tepat waktu.
- Tdk menerobos lampu merah saat berkendara.
- Berusaha menggunakn BBM non subsidi.
- Lakukn vaksin covid-19
- Sukseskn prog pemerintah keluarga berencana. 🤪",saya belum bkarya tapi partisipasi buang sampah pada tempat kurang guna plastik bayar pajak tepat waktu tidak terobos lampu merah saat kendara usaha menggunakn bbm non subsidi lakukn vaksin covid sukseskn prog perintah keluarga rencana,0
349,"@MataNajwa @OfficialTRANS7 Nakes tuh skrg kerja udah kaya robot, ga boleh cuti juga.. di rs rawat pasien covid membludak, di puskesmas vaksinasi membludak. Klo menuntut hak, pasti dibilangnya nakes itu hrs pengabdian. Emangnya bayar uang sekolah sama makan keluarga pake pengabdian apa?",tenaga sehat itu sekarang kerja sudah kayak robot enggak boleh cuti juga di rs rawat pasien covid membludak di puskesmas vaksinasi membludak kalo tuntut hak pasti bilang tenaga sehat itu harus abdi memang bayar uang sekolah sama makan keluarga pakai abdi apa,0
