raw,clean
@EnggalPamukty Vaksin gratis tes covid 19 bayar hehhe. Masih,vaksin gratis tes covid bayar hehhe masih
"@Titiektitiek2 @bumnbersatu Corona melonjak kan sudah vaksin, kan artinya gak akan fatal, kan tingkat kesembuhan covid dr dulu jg di angka 98%, eh tapi stok pcr di distributor masih numpuk sih ya..ya udah kudu diabisin, biarin aja warga bayar, yg untung tetep distributor pcr 🤣🤣 *begok",corona lonjak kan sudah vaksin kan arti enggak akan fatal kan tingkat sembuh covid dari dulu juga di angka eh tapi stok pcr di distributor masih tumpuk sih iya iya sudah harus diabisin biar saja warga bayar yang untung tetap distributor pcr bego
"Tajun depan vaksin covid bayar ya?
Terus itu sertifikat vaksin bisa dipake buat apa aja?",tajun depan vaksin covid bayar iya terus itu sertifikat vaksin bisa pakai buat apa saja
"@CNNIndonesia Wkwkwk..naik bus kota juga pcr..bayar lagi..modhar, lubang hidung bisa melar, nah sertifikat vaksinasi covid tuk apa ya?",wkwkwk naik bus kota juga pcr bayar lagi modhar lubang hidung bisa melar nah sertifikat vaksinasi covid untuk apa iya
"@detikcom Tes pcr minim 400rb guna mengetahui positif atau negativ
Vaksin geratis (pemerintah yang bayar pake duit rakyat) meminimalisir evek covid
Masker per box di bawah 50rb dan hidup sehat
Bisa mencegah virus masuk
Kalau ada yang murah dan simpel kenapa harus memilh yang mahal n ribet",tes pcr minim ribu guna tahu positif atau negativ vaksin gerat perintah yang bayar pakai duit rakyat meminimalisir evek covid masker per box di bawah ribu dan hidup sehat bisa cegah virus masuk kalau ada yang murah dan simpel kenapa harus memilh yang mahal ribet
"@CNNIndonesia Cc @jokowi 

Kami ini Diteror terus-terusan  dg Cerita #Covid19, Ujung-Ujungnya di Peras juga dg Bayar Vaksin dan Test PCR gini, 

Kemaren dongengnya Investasi Ribuan Truliun, 
Tapi Belakangan Memeras Rakyat dg Cara Kampungan gini, 
U Presiden Makin sengsara kami Bos!!",cc kami ini teror terus terus dengan cerita akhir ujung di peras juga dengan bayar vaksin dan test pcr begini kemarin dongeng investasi ribu truliun tapi belakang peras rakyat dengan cara kampung begini presiden makin sengsara kami bos
Vajsin kan jual beli utang cina.80% vaksinasi jadi kalau negara gak bisa bayar 80% data rakyat indonesia di pegang cina kita gak bisa apa.apa itulah politik dunia kita terjebak di lingkaran corona yg gak jelas.. https://t.co/zUrsrsoxki,vajsin kan jual beli utang cina vaksinasi jadi kalau negara enggak bisa bayar data rakyat indonesia di pegang cina kita enggak bisa apa apa itu politik dunia kita jebak di lingkar corona yang enggak jelas
"@SIWE_NDARA @jokowi Gua gk pernah mikir....

Vaksin geratis... Mahal harganya.

PCR Bayar padahal dlm darurat bencana Covid 19.

Dasar mafia....",aku enggak pernah mikir vaksin gerat mahal harga pcr bayar padahal dalam darurat bencana covid dasar mafia
"Hampir 2 thn tertahan &amp; tersandera dgn brbagai aturan sbg dampak pandemi Covid-19. Kini sdh agak merdeka, vaksin di brp tmpat sdh dilakukan, tapi knp mau pergi msh terganjal PCR. Klo gratis OK lah, yg bikin sakit knp mesti bayar..?!. That's a business fact that never ends..",hampir tahun tahan amp sandera dengan brbagai atur bagai dampak pandemi covid kini sudah agak merdeka vaksin di berapa tmpat sudah laku tapi kenapa mau pergi masih ganjal pcr kalo gratis ok lah yang buat sakit kenapa mesti bayar that busine fact that never ends
"@KangUtang04 @Gendewa90 @AneM31 @Hasan63470477 @FattiReyz @Nurchan93995658 @mulyawi40997780 @haje_naja @MursidiAlamsyah @MsyahrirTulo @JuwitaMalam13 @RizSukma13 @Dedy_Haera @battossainya Ternyata kini bukan vaksin sebagai ladang basah lg bagi para penyelenggara pandemi COVID.

Namun ganti dgn PCR yg lebih menjanjikan.

""Makanya percuma paksin, kalo kudu lakukan dan bayar lg PCR""

#SaatnyaJokowiDiturunkan 
#SaatnyaJokowiDiturunkan",nyata kini bukan vaksin bagai ladang basah lagi bagi para selenggara pandemi covid namun ganti dengan pcr yang lebih janji makanya percuma paksin jika harus laku dan bayar lagi pcr
"Geger Vaksinasi Covid-19 Berbayar Rp 300 Ribu di Semarang, Hendi: Itu Penipuan 

Selengkapnya klik tautan berikut ini.
#Semarang #Viral #Vaksin #Bayar 

https://t.co/14mprAASTu",geger vaksinasi covid bayar rp ribu di semarang hendi itu tipu lengkap klik taut ikut ini
"Infonya banyak sekali fungsi dan kegunaannya vaksin covid 19 yaitu :  
1. Naik KRL, 
2. Naik Pesawat, 
3. Naik Kapal Laut,
4. Masuk Mall
5. Masuk Perkantoran
6. Buat KTP
7. Buat SIM
8. Bayar Pajak
9. Syarat karyawan (biar gak dipecat)
10. Dll... https://t.co/9IHxNtmkrc",info banyak sekali fungsi dan guna vaksin covid yaitu naik krl naik pesawat naik kapal laut masuk mall masuk kantor buat ktp buat sim bayar pajak syarat karyawan supaya enggak pecat dan lain
"@ProfesorZubairi Maaf prof, kalo begini, vaksin full juga sia-sia, lama-lama Covid-19 ini malah seperti bisnis yang dijaga harus selalu ada. Dan lagi, orang yang naik pesawat juga gak semuanya orang berduit, yang enteng aja bayar 500 ribu cuma buat disogrok hidungnya, luweh!",maaf prof jika begini vaksin full juga sia sia lama lama covid ini bahkan seperti bisnis yang jaga harus selalu ada dan lagi orang yang naik pesawat juga enggak semua orang duit yang enteng saja bayar ribu cuma buat disogrok hidung luweh
"Mending pada nabung dah, tahun depan booster vaksin covid bayar sendiri loh",lebih baik pada nabung deh tahun depan booster vaksin covid bayar sendiri loh
"Kasus Covid selain yg positifnya naik terus kmrn kmrn, beredar juga : 
Hasil Antigen/PCR Palsu  ✅ (ceritanya rame di twitter)
Alat Palsu ✅ (ada di berita tp lupa)
Uang hasil bayar antigen di tilep ✅ 
Surat Vaksin Palsu ✅ (ini org sekitarku ada yg pake)
Kabur Karantina ✅ (RV)",kasus covid selain yang positif naik terus kemarin kemarin edar juga hasil antigen pcr palsu cerita ramai di twitter alat palsu ada di berita tapi lupa uang hasil bayar antigen di tilap surat vaksin palsu ini orang sekitar ada yang pakai kabur karantina rv
"Inilah kata saya dari awal sama seperti penjual obat dia gencar promosi dan bahkan berani bayar mahal utk sgl hal merek yang penting laku obatnya, soal resiko sakit dan kematian mrk tdk peduli

RI Suntik Vaksin Booster Covid-19 Awal Tahun Depan, Berbayar? https://t.co/5zyGMeJMk8",ini kata saya dari awal sama seperti jual obat dia gencar promosi dan bahkan berani bayar mahal untuk sgl hal merek yang penting laku obat soal resiko sakit dan mati mereka tidak peduli ri suntik vaksin booster covid awal tahun depan bayar
"berani tanggung risiko tak vaksin.
berani tanggung risiko untuk bayar lebih.

vaksin bagi aku ikhtiar.

kecuali boleh buktikan ada benda lain bole ubat/kurangkan risiko covid secara fakta dan bukti.",berani tanggung risiko tidak vaksin berani tanggung risiko untuk bayar lebih vaksin bagi saya ikhtiar kecuali boleh bukti ada benda lain boleh ubat kurang risiko covid cara fakta dan bukti
"@uvomaltin @wulanazzh @MKiici @chocoberrypie_ @seelerakuuuuuuu @maybecanbeyours @ALREADY_SET_Q @bertanyarl Vaksin booster suntikan ke 3 setelah vaksin, buat dosis tambahan kekebalan dalam tubuh karena vaksin aja gk cukup, walaupun udh vaksin masih bisa kena covid, adanya tahun depan bayar 100rb tapi buat orang yg pake BPJS PBI mereka di bayar negara",vaksin booster sunti ke telah vaksin buat dosis tambah kebal dalam tubuh karena vaksin saja enggak cukup walaupun sudah vaksin masih bisa kena covid ada tahun depan bayar ribu tapi buat orang yang pakai bpjs pbi mereka di bayar negara
"@EyeOfFlyingBir1 @hsymhmd_ @hklfrsh So tahan jela duduk rumah, tak perlu Rentas negeri dan Daerah, tak perlu keluar pergi makan di luar sampai kerajaan umumkan covid ni jd endermik. Ni tak sibuk nk ss cert vaksin org lain, sibuk nk bayar untuk dptkan fake cert, asal menggelupur ke tak dapat keluar rumah",sok tahan jela duduk rumah tidak perlu rentas negeri dan daerah tidak perlu keluar pergi makan di luar sampai raja umum covid ini jadi endermik ini tidak sibuk nk cevaksin orang lain sibuk nk bayar untuk dapat fake cewek asal gelupur ke tidak dapat keluar rumah
Hoaks seputar Vaksin COVID-19 dan yang ber-NIK wajib bayar pajak https://t.co/J63b3QiaN5,hoaks putar vaksin covid dan yang ber nik wajib bayar pajak
"@BirdsNeeds @IbnuWijatmoko @HyEvan1 @Zanzia6 @sigitwid Masih di bawah Soeharto jauh.

Apalagi sekarang sedang pandemi.

Memangnya gratisin berobat covid sampai sembuh, memakamkan yang meninggal, dan vaksin tanpa harus bayar sepeser pun yang bayarin nenek lu?",masih di bawah soeharto jauh apalagi sekarang sedang pandemi memang gratisin obat covid sampai sembuh makam yang tinggal dan vaksin tanpa harus bayar peser pun yang bayarin nenek kamu
"@wheremyaffogato oalah aku yo jek tas baca lek koyok vaksin ketiga.. tapi onok sing bayar.. tapi jare 2022 njir

ayo wes nyicil dodol pc yangyang kok ben isok ndek thailand mari covid wkwk",oalah saya ya jek tas baca lek koyok vaksin tiga tapi onok sing bayar tapi jare anjir ayo wes cicil bodoh pc yangyang kok ben isok di thailand mari covid wkwk
"@Nastro75 @hmetromy @PDRMsia @MKNJPM @KKMPutrajaya @IsmailSabri60 @PASMALAYSIA @fahmi_fadzil @SyedSaddiq @hannahyeoh Dah dua tahun hadap COVID.
Dua tahun juga hadap SOP

Remaja pun dah dapat mula dapat dua dos vaksin pun.

Tunggu la ambil dos kedua baru keluar.

Kompaun kena keluar. Budi bicara waktu nak bayar saman je la",deh dua tahun hadap covid dua tahun juga hadap sop remaja pun deh dapat mula dapat dua dos vaksin pun tunggu lah ambil dos dua baru keluar kompaun kena keluar budi bicara waktu mau bayar saman je lah
"@tubirfess Yang pakek masker udah 0% kecuali orang yang emang biasaan pakek masker sejak sebelum covid. Kemaren pas bayar pajak kendaraan juga ga ada lagi yang pakek masker baik pembayar pajak maupun petugasnya. Gak ada yang suspect covid, btw kami juga ga ada vaksin.",yang pakai masker sudah kecuali orang yang memang biasa pakai masker sejak belum covid kemarin pas bayar pajak kendara juga enggak ada lagi yang pakai masker baik bayar pajak maupun tugas enggak ada yang suspect covid ngomong-ngomong kami juga enggak ada vaksin
"@zxvomo @mustvey @txtdrpemerintah Pemerintah wacana mau masukin vaksin mandiri aja buat mempermudah malah diteriakin “yah vaksin ada yang bayar, ga adil”padahal kalo pengusaha2 gede mau nyumbang untuk vaksin itu ngebantu bgt keuangan indonesia yang kecekek grgr bantu warga nutupin biaya covid, teriak mah enak bro",perintah wacana mau masuk vaksin mandiri saja buat mudah bahkan diteriakin ya vaksin ada yang bayar enggak adil padahal jika usaha gede mau nyumbang untuk vaksin itu bantu banget uang indonesia yang cekek gara-gara bantu warga tutup biaya covid teriak mah enak saudara laki
"---
Menkominfo @PlateJohnny 
Laporkan Jika Ada Oknum Minta Bayar

Pemerintah Indonesia menegaskan bahwa program vaksinasi Covid-19 kepada masyarakat tidak dipungut biaya sepeser pun alias gratis

@kemkominfo
Herd Immunity
#VaksinPulihkanNegeri https://t.co/djOZofptjG",menkominfo lapor jika ada oknum minta bayar perintah indonesia tegas bahwa program vaksinasi covid kepada masyarakat tidak pungut biaya peser pun alias gratis herd immunity
"Menkominfo @PlateJohnny : Vaksin pasti gratis, laporkan jika ada oknum minta bayar

Pemerintah Indonesia tegaskan program vaksinasi Covid-19 kepada masyarakat tidak dipungut biaya sepeser pun alias gratis.
  Herd Immunity
#VaksinPulihkanNegeri
@jokowi @kemkominfo @KemenkesRI https://t.co/rawn4nMPMt",menkominfo vaksin pasti gratis lapor jika ada oknum minta bayar perintah indonesia tegas program vaksinasi covid kepada masyarakat tidak pungut biaya peser pun alias gratis herd immunity
"program vaksinasi Covid-19 kepada masyarakat tidak dipungut biaya sepeser pun alias gratis. lapor jika ada oknum minta bayar 
Herd Immunity
#VaksinPulihkanNegeri https://t.co/r0UM7jPkgC",program vaksinasi covid kepada masyarakat tidak pungut biaya peser pun alias gratis lapor jika ada oknum minta bayar herd immunity
"Vaksin jadi kunci pemulihan ekonomi! Usaha-usaha kecil bahkan ke skala besar nantinya bakalan pulih lagi dengan semakin banyaknya masyarakat yang mau divaksin. Ada yg takut divaksin? Takut jarum suntik apa takut bayar? Tenang, vaksin covid di negara kita gratis lho. https://t.co/LzWgnU6cHz",vaksin jadi kunci pulih ekonomi usaha usaha kecil bahkan ke skala besar nanti akan pulih lagi dengan makin banyak masyarakat yang mau vaksin ada yang takut vaksin takut jarum suntik apa takut bayar tenang vaksin covid di negara kita gratis lho
"@Aznlova @eclecticbias @abang_suryo @JepiGun23 @by_blackangel Intinya: anti vax harus tanggung sendiri resiko tolak vaksin, jangan minta pemerintah yg bayar klo kena Covid. RS bisa cek domisili pasien, jika kelurahan ybs sudah melakukan vaksinasi tp ada warga yg ogah, harus bayar sendiri biaya RS @BudiGSadikin @drpriono1 @ProfesorZubairi https://t.co/D3DnxXOCqV",inti anti vax harus tanggung sendiri resiko tolak vaksin jangan minta perintah yang bayar kalo kena covid rs bisa cek domisili pasien jika lurah ybs sudah laku vaksinasi tapi ada warga yang tidak mau harus bayar sendiri biaya rs
"Masyarakat khusus nya di kota bengkulu masih banyak yang bertanya,
Hari ini ado vaksin min?
Gratis apo bayar?

Nah… iko Mimin posting ulang yo!!!
RS Bhayangkara Bengkulu melayani vaksinasi Covid-19 Setiap hari Senin-Minggu pukul 07.00 - 12.00 WIB
Melayani vaksin dosis 1 dan 2 https://t.co/EK7A1dXqoI",masyarakat khusus nya di kota bengkulu masih banyak yang tanya hari ini ado vaksin min gratis apa bayar nah iko admin posting ulang ya rs bhayangkara bengkulu layan vaksinasi covid tiap hari senin minggu pukul wib layan vaksin dosis dan
"Beberapa orang di lingkunganku yg ga percaya banget covid udah pada mau vaksin, padahal awalnya nolak banget malah ada yg marah-marah pas disuruh karna ga mau eh tau-tau udah pada vaksin sendiri tanpa disuruh🥲 ayo dong cepetan pada vaksin sebelum  disuruh bayar sama pak luh",beberapa orang di lingkung yang enggak percaya banget covid sudah pada mau vaksin padahal awal nolak banget bahkan ada yang marah marah pas suruh karena enggak mau eh tahu tahu sudah pada vaksin sendiri tanpa suruh ayo dong cepat pada vaksin belum suruh bayar sama pak lu
Sbnrnya uda lama bgt aku pengen vaksin tp qodarullah malah terinfeksi si virus corona itu duluan 😞. Makanya kalau kamu sampai hr ini masih sehat tp belum vaksin segeralah daftar vaksinasi COVID-19. Gratis lho ya orak bayar sepeser pun! https://t.co/HJEv3mQmNr,benar sudah lama banget saya pengin vaksin tapi qodarullah bahkan infeksi sih virus corona itu duluan makanya kalau kamu sampai hari ini masih sehat tapi belum vaksin segera daftar vaksinasi covid gratis lho iya orak bayar peser pun
@rdzaminhat saya ada colleague yang tolak semua vaksin COVID-19. dia kata rela takda kerja dari takda nyawa. pastu dia nak sykt bayar pampasan kalau dia resign sbb tak vaksin. dia kata kita mesti bagi dia jaminan utk jaga keluarga dia jika dia mati kalau divaksin 🤦,saya ada colleague yang tolak semua vaksin covid dia kata rela takda kerja dari takda nyawa pastu dia mau sykt bayar pampas kalau dia resign sebab tidak vaksin dia kata kita mesti bagi dia jamin untuk jaga keluarga dia jika dia mati kalau vaksin
@ainyyyy_ same energy sama orang yg bayar 300rb buat setifikat vaksin padahal kalo dia vaksin gak keluar dana apapun + punya perlindungan dari covid..,same energy sama orang yang bayar ribu buat setifikat vaksin padahal jika dia vaksin enggak keluar dana apa punya lindung dari covid
"@fakhrifadzli @nnnniiissshhhh Masalahnya dia tahu pulak yg covid ni bawak mati, tpi tk reti nk ikhtiar dngn vaksin tu dh kenapa. Bukan suruh kau bayar pun",masalah dia tahu pula yang covid ini bawa mati tapi tak ret nk ikhtiar dengan vaksin itu deh kenapa bukan suruh kamu bayar pun
"Setakat yang boleh dine in pun ada yg tak check vaksin ka tak. Apatah lagi nanti semua dah dibuka.
Senang macam ni kalau puak² antivac ni masuk hospital sebab kena covid. Oksigen bayar sendiri. Katil bayar. Segala ubat pun bayar. lagi ngam tayah rawat terus. Allah permudahkan.. https://t.co/JEhjsU5zhu",takat yang boleh dine ini pun ada yang tidak check vaksin kak tidak apatah lagi nanti semua deh buka senang macam ini kalau puak antivac ini masuk hospital sebab kena covid oksigen bayar sendiri katil bayar segala ubat pun bayar lagi ngam tayah rawat terus allah mudah
@AimanPsikologi Dorang je kena teruk Covid ni. 😅 tu beza dgn kita. Lepasni bila endemik dengarnya kena bayar cucuk vaksin.,dorang je kena teruk covid ini itu beza dengan kita lepasni bila endemik dengar kena bayar cucuk vaksin
Dari perkembangan negara aja udah beda satu negara maju satunya negara berkembang otomatis kondisi sosial-ekonomi juga udah beda ga bisa dibandingin. Liat betapa fucked up-nya pemerintah Thailand nanganin covid sampe vaksin aja disana tuh bayar!!!,dari kembang negara saja sudah beda satu negara maju satu negara kembang otomatis kondisi sosial ekonomi juga sudah beda enggak bisa dibandingin lihat betapa fucked up nya perintah thailand nanganin covid sampai vaksin saja sana itu bayar
"Tadi ada urusan dkt klinik. Sambil tunggu  nama dipanggil, aku dudukla dkt kawasan kaunter pembayaran. Lepastu, ada akak sorang ni nak bayar ubat. Pastu aku terdengar la akak ni tanya dkt kaunter tu. Akak tu tanya, ""Ada tak jual vaksin covid19 dkt sini. Cont-",tadi ada urus dkt klinik sambil tunggu nama panggil saya dudukla dkt kawasan kaunter bayar lepastu ada akak sorang ini mau bayar ubat pastu saya dengar lah akak ini tanya dkt kaunter itu akak itu tanya ada tidak jual vaksin covid dkt sini cont
kalo vaksin covid19 di rs bayar ga sih?,jika vaksin covid di rs bayar enggak sih
@FikriZarif Hahaha..sedar x ni vaksin covid bape tahun siap? Stahun je boss..spatutnya kena ujikaji kat binatang dlu..tp sbb xnak..trus la buat manusia jd bahan ujikaji dlu..free2 je dorg dpt bahan ujikaji tu..slalunya kena bayar tau spe nk jd bahan ujikaji ni..hihi,hahaha dar ini vaksin covid bawa asa tahun siap stahun je mau spatutnya kena ujikaji kat binatang dulu tapi sebab xnak terus lah buat manusia jadi bahan ujikaji dulu bebas je dorg dapat bahan ujikaji itu slalunya kena bayar tahu spe nk jadi bahan ujikaji ini hihi
Pengendara di Surakarta Bayar Denda Tilang dengan Vaksinasi COVID-19 https://t.co/M4OG1s6NrM https://t.co/DgmYbwpSbM,kendara di surakarta bayar denda bukti langgar dengan vaksinasi covid
@twtnvm @pseudo_tazia Orang boleh terima kalau betul kerajaan nak bertanggungjawab dan bayar pampasan tetapi kebanyakan doktor dan pakar2 kesihatan selalu menafikan pesakit kesan sampingan Covid ni dan mengatakan kesakitan/kematian mereka tiada kena mengena dengan vaksin. Itu yang orang marah,orang boleh terima kalau betul raja mau bertanggungjawab dan bayar pampas tetapi banyak doktor dan pakar kesihatan selalu nafi sakit kesan samping covid ini dan kata sakit mati mereka tiada kena kena dengan vaksin itu yang orang marah
@Julietjuliey1 @AzrulIzham8 @LeoBoxxy @Naza03043000 @Khairykj @MKNJPM biar dorg g swasta je sng…bayar bil mahal2…suruh vaksin free xnk..tibe part kne covid rawatan nk murah plk…,supaya dorg swasta je sng bayar bil mahal suruh vaksin bebas xnk tibe pakne covid rawat nk murah plk
Rangkuman Covid: Vaksin Penyintas hingga Tolak Bayar Booster https://t.co/Thsc80gk2i,rangkum covid vaksin sintas hingga tolak bayar booster
"@onee__e Yang kena bayar rm 1500 tu ke ? Apa yang dia tak caya pasal vaksin ? pasai teori konspirasi yahudi Freemason ke ?

Orang anti vaksin ni payah nak nasihat weh serius, member aku ada sorang. Nak tak nak tunggu kena covid gak ah baru nak menyesal kot",yang kena bayar rm itu ke apa yang dia tidak percaya pasal vaksin pasai teori konspirasi yahudi freemason ke orang anti vaksin ini payah mau nasihat weh serius member saya ada sorang mau tidak mau tunggu kena covid enggak ah baru mau sesal kot
"Ide bagus. Suruh bayar aja. Ntar pas muncul yg gratis pada rebutan.. 😅😅😅😅😅
Masalahnya emang : korupsi
https://t.co/JJMeEsd2CL

Pemerintah tengah mempersiapkan skema vaksin booster COVID-19 tahun 2022 mendatang namun tak semua dapat gratis. Ternyata banyak yang tidak setuju.",ide bagus suruh bayar saja entar pas muncul yang gratis pada rebut masalah memang korupsi perintah tengah siap skema vaksin booster covid tahun datang namun tidak semua dapat gratis nyata banyak yang tidak tuju
"@dikaabae @bayuwargabiasa @TetepFrontal @CNNIndonesia Saat ini harus dipaksa bro, negara juga cape nangung biaya rs covid, ppkm nyusahin banyak org, jangan egois. Jika nanti yg kena covid harus bayar rs, baru pada protes pemerintah lagi. Saya usul yg kena covid jika belum vaksin tdk ditanggung negara, krn emang bandel",saat ini harus paksa saudara laki negara juga capek nangung biaya rs covid ppkm susah banyak orang jangan egois jika nanti yang kena covid harus bayar rs baru pada protes perintah lagi saya usul yang kena covid jika belum vaksin tidak tanggung negara karena memang bandel
"@dikaabae @irzan_wiratama @rizally13 @CNNIndonesia Ya iya lah terendah. gak ada testing 🤣
Gue sih setuju aja aceh kalo gak mau di vaksin. Tapi sekalian tarik.semua stok vaksin dan klo ada yg kena covid , ya bayar sendiri. jgn diatur gak mau , knp2 minta pemerintah urus.",iya iya lah rendah enggak ada testing aku sih tuju saja aceh jika enggak mau di vaksin tapi sekali tarik semua stok vaksin dan kalo ada yang kena covid iya bayar sendiri jangan atur enggak mau kenapa minta perintah urus
"Vaksin Booster Covid-19 Gratis Diberikan pada Penerima Bantuan Iuran, Sisanya Bayar
https://t.co/uFWI3YTT5X 

#vaksin #berbayar #vaksinbooster #prmn #Pikiranrakyatmedianetwork #potensilokalgonasional #KolaborasiMediapreneurNusantara #pikiranrakyat",vaksin booster covid gratis beri pada terima bantu iur sisa bayar
"@yacintawidia Iyasih, feeling ku lebih positif sih dibandingkan waktu tahun lalu mikirin corona di tahun 2021

Iyaa disini udh banyak yg divaksin, klo ga vaksin mesti bayar swab test sendiri 🤣",iyasih feeling ku lebih positif sih banding waktu tahun lalu pikir corona di tahun iya sini sudah banyak yang vaksin kalo enggak vaksin mesti bayar swab test sendiri
Tak boleh ke area TBS tu buat kerja 24hrs. Gila betul berapa lama hadap dari sebelum COVID sampai semua dah kene vaksin tak siap. Bila siap kene bayar tol pulak https://t.co/92f5x5q4tC,tidak boleh ke area tbs itu buat kerja harus gila betul berapa lama hadap dari belum covid sampai semua deh kene vaksin tidak siap bila siap kene bayar tol pula
"Kalo lo nolak vaksin  melanggar aturan. Karena vaksin mengurangi dampak fatal ketika kena covid dalam hal kematian.
Lah anda bayar pajak tapi gak mau ikuti aturan dan vaksin gratis juga. Langgar aturan yaa hadapi konsekuensinya,kayal lo byr pajak tapi langgar aturan lalulintas. https://t.co/ZszpfrEkhN",jika kamu nolak vaksin langgar atur karena vaksin kurang dampak fatal ketika kena covid dalam hal mati lah anda bayar pajak tapi enggak mau ikut atur dan vaksin gratis juga langgar atur ya hadap konsekuensi kayal kamu bayar pajak tapi langgar atur lalulintas
"@imniyd @rolypoly123_ Semua yang kena bayar cukai, bayar cukai, sekarang, numbers yang kena covid dah turun,  sbb 80% dah vaksin, insyallah turun lagi, yang tggl sekarang kebanyakkan nyer anti vaks, then tolong lag g cucuk vaksin, cer terang kan kenapa tak nak vaksin, nak tahu jugak",semua yang kena bayar cukai bayar cukai sekarang numbers yang kena covid deh turun sebab deh vaksin insyallah turun lagi yang tggl sekarang banyak nyer anti vaks then tolong lag cucuk vaksin cer terang kan kenapa tidak mau vaksin mau tahu juga
"@imniyd Bang sabar. Ikut rules, ikut law sudah laa. Apa yg abang cuba tegakkan ni? Tak kisah la siapa kena covid, siapa bayar cukai sekali pun. By law kan memang tk boleh masuk if someone tu partially vaccinated tak pun tak vaksin lagi.",mas sabar ikut rules ikut law sudah lah apa yang abang coba tegak ini tidak kisah lah siapa kena covid siapa bayar cukai sekali pun by law kan memang tak boleh masuk if someone itu partially vaccinated tidak pun tidak vaksin lagi
"AROGAN...kenapa vaksin campak, BSG, polio...yg terbukti bagus bahkan bayar sendiri tidak???... apakah vaksin covid dah sangat sempurna???... https://t.co/vp5IOG8Ubk",arogan kenapa vaksin campak bsg polio yang bukti bagus bahkan bayar sendiri tidak apakah vaksin covid deh sangat sempurna
"@NJKamka Iya mom,kalo uda begini pd lepas tanggung jwb mereka

Alasan ini dan itu 😑

Selama ga ada jaminan
Sakit bayar sakit
Lumpuh bayar lumpuh
Nyawa bayar nyawa

Saya ga akan pernah setuju vaksin covid ini🙄",iya mom jika sudah begini pada lepas tanggung jawab mereka alas ini dan itu lama enggak ada jamin sakit bayar sakit lumpuh bayar lumpuh nyawa bayar nyawa saya enggak akan pernah tuju vaksin covid ini
"@hangkasturipaya @ZanuriSeman @eelobor @501Awani @Khairykj Utk saya, tak payah paksa pegawai kerajaan terima vaksinlah. Bagi saja vaksin (jika selamat) utk semua kanak2 sekolah. Kalau yg enggan terima vaksin meninggal dunia kerana Covid, bilangan pegawai awam (yg memang terlalu ramai) boleh di kurangkan. Boleh jimat duit bayar gaji. 😁",untuk saya tidak payah paksa pegawai raja terima vaksin bagi saja vaksin jika selamat untuk semua kanak sekolah kalau yang enggan terima vaksin tinggal dunia rana covid bilang pegawai awam yang memang terlalu ramai boleh di kurang boleh jimat duit bayar gaji
"@AREAJULID Pertama. Korelasi antara tracking dan pembayaran ada pada status kesehatan pengguna. Kita tahu untuk dapat dinyatakan golongan hijau aja kita harus bayar dulu sana sini. Corona test, vaksin, dll. Jadi ya masuk akal sih. Kedua, this is business bro. 😁",pertama korelasi antara tracking dan bayar ada pada status sehat guna kita tahu untuk dapat nyata golong hijau saja kita harus bayar dulu sana sini corona test vaksin dan lain jadi iya masuk akal sih dua this is busine saudara laki
"@SinarOnline Bila anti vaksin terkena covid RISIKO bergejala lebih dari yg dah ambik vaksin terkena virus. 

Ketegag juga hampa ambik test 2 x sehari sendiri bayar. 

Hampa pikiak hampa betoi; tapi pikiak sama situasi lain hampa tak betoi, pundek.",bila anti vaksin kena covid risiko gejala lebih dari yang deh ambik vaksin kena virus ketegag juga hampa ambik test hari sendiri bayar hampa pikiak hampa betoi tapi pikiak sama situasi lain hampa tidak betoi pundek
"kena buat satu rules sape tolak vaksin,kalau kena covid,suruh dorg bayar chrge..macam masuk hosp swasta😎satu mlm 300.noya ha.. https://t.co/Kb4ND6tL6Y",kena buat satu rules sape tolak vaksin kalau kena covid suruh dorg bayar chrge macam masuk hosp swasta satu malam noya tertawa
"Bagi yang mau booster vaksin covid, bisa cek dulu antibodynya cukup atau engga. Klo cukup mau gak di booster ya silahkan aja. Tapi misal cek antibody di Indo mahal, males ah ya bebas serah kalian. Di Jerman bayar 20€. Makanya w langsung vaksin booster aja lah gak pake cek lagi",bagi yang mau booster vaksin covid bisa cek dulu antibodynya cukup atau enggak kalo cukup mau enggak di booster iya sila saja tapi misal cek antibody di indonesia mahal malas ah iya bebas serah kalian di jerman bayar makanya langsung vaksin booster saja lah enggak pakai cek lagi
"Enak bener yak, gratis atau bayar ini?? 

Kemenkes pastikan jemaah umrah akan mendapatkan dosis ketiga vaksin Covid-19 https://t.co/NT9tdKurVP",enak benar ya gratis atau bayar ini kemenkes pasti jemaah umrah akan dapat dosis tiga vaksin covid
"@detikcom Di buka wisatawan pasien covid varian new ke indonesia, buat dagang vaksin, yg kaya harus bayar, yg miskin nyusul ntar bayar juga😂",di buka wisatawan pasien covid varian new ke indonesia buat dagang vaksin yang kayak harus bayar yang miskin susul entar bayar juga
Apa susah sngt terima vaksin ni eak. Bukannya kena bayar singgit dua inggit tiga inggit. Kang kena covid smpai severe masuk hospital gov dah satu hal nak urus engko,apa susah sangat terima vaksin ini eak bukan kena bayar singgit dua inggit tiga inggit kang kena covid sampai severe masuk hospital gov deh satu hal mau urus engko
