,raw,clean,prediction
118,"@sdenta dok, untuk anak yang belum lengkap dan belum pernah imunisasi dasar apakah aman menerima vaksin covid sinovac?
tia",dok untuk anak yang belum lengkap dan belum pernah imunisasi dasar apakah aman terima vaksin covid sinovac tia,0
119,Info vaksin dosis 2 sinovac dom Jogja dong..... #COVID19,informasi vaksin dosis sinovac domisili jogja dong,1
120,"(2) Pelaksanaan Vaksinasi Covid-19 di Pendopo Kartini, dgn jenis vaksin Sinovac, Pfizer, &amp; Astrazeneca, pd 26-27 Januari 2022, pkl 08.00-11.00 WIB.

Vaksinasi Covid-19 di Puskesmas se-Kabupaten Jepara, dengan jenis vaksin menyesuaikan stok yang tersedia, pd 26-31 Januari 2022.",laksana vaksinasi covid di pendopo kartini dengan jenis vaksin sinovac pfizer amp astrazeneca pada januari pkl wib vaksinasi covid di puskesmas se kabupaten jepara dengan jenis vaksin sesuai stok yang sedia pada januari,1
121,"@detikcom Makanya dibuka webnya &amp; dibaca! 
""Peneliti menyarankan masyarakat penerima vaksin Sinovac sesegera mungkin disuntik vaksin COVID-19 booster Pfizer""
Makanya pemerintah juga anjurkan untuk yang sebelumnya divaksin 1&amp;2 Sinovac, boosternya Pfizer!",makanya buka webnya amp baca teliti saran masyarakat terima vaksin sinovac segera mungkin suntik vaksin covid booster pfizer makanya perintah juga anjur untuk yang belum vaksin amp sinovac boosternya pfizer,1
122,@MawarMerah_96 @Oshiiiiiinnn_50 @endridok Yg disuntikkan k kami memang sinovac dan moderna. Kami memerlukannya. Karena setiap hari berhadapan dengan pasien. Dan tdk tahu di covid atau tdk. Tanpa paksaan pun dokter justru meminta vaksin. Karena saat itu belum ada obat covid yg spesifik.,yang suntik kami memang sinovac dan moderna kami perlu karena tiap hari hadap dengan pasien dan tidak tahu di covid atau tidak tanpa paksa pun dokter justru minta vaksin karena saat itu belum ada obat covid yang spesifik,1
123,@Oshiiiiiinnn_50 @endridok Memang benar sinovac. Bukan vitamin C. Karena memang salah satu ikhtiar kami untuk proteksi thdp covid. Selanjutnya kami mohon kpd Allah agar melindungi kami. Sy tmsk org yg awal2 divaksin di rs. Terutama pada booster ketiga.,memang benar sinovac bukan vitamin karena memang salah satu ikhtiar kami untuk proteksi hadap covid lanjut kami mohon kepada allah agar lindung kami saya tmsk orang yang awal vaksin di rs utama pada booster tiga,1
124,"Jadi hari ini kejadian lucu, vaksin dosis 1 dan 2 sinovac Covid19
.
.
.
.
.
.
.
.
.
.
.
Vaksin Booster Moderna🥲😊 gw gak ikuti peraturan pemerintah ini serius🙏🥺 karena daftar dan dateng gak tau ketentuan nya😮‍💨",jadi hari ini jadi lucu vaksin dosis dan sinovac covid vaksin booster moderna gue enggak ikut atur perintah ini serius karena daftar dan datang enggak tahu tentu nya,1
125,"@ustaz_tom @Khairykj @SyahmiAsyraf91 Kemungkinan Vaksin sinovac boleh di ibaratkan,seperti sisa kepada air kencing pengidap covid 19.",mungkin vaksin sinovac boleh di ibarat seperti sisa kepada air kencing idap covid,0
126,"Aduh saya dua tahap bersuntik vaksin Anti CoViD 19 yang bernama Sinovac tapi insya Allah sampai kini selalu Sehat.
🙏🇮🇩🇺🇸🏴󠁧󠁢󠁥󠁮󠁧󠁿🇨🇵🇷🇺🇨🇳🇮🇹🇩🇪🇨🇦",aduh saya dua tahap suntik vaksin anti covid yang nama sinovac tapi insya allah sampai kini selalu sehat,1
127,"Sinovac geng kloter Februari.
Harusnya ambil booster nakes tapi kelewatan. Kasus Covid makin menanjak, migrain cari booster belum dapet 😢 mau booster yaAllah 😫",sinovac geng kelompok terbang februari harus ambil booster tenaga sehat tapi lewat kasus covid makin tanjak migrain cari booster belum dapat mau booster ya allah,0
128,"Saya vaksin 2 kali(sinovac),tpi ttp menolak mndtry vaksin jenis apapun yg sudah sudah.
Dan sya jg pnah merasakan terkena covid varian delta.",saya vaksin kali sinovac tapi tetap tolak mndtry vaksin jenis apa yang sudah sudah dan saya juga pnah rasa kena covid varian delta,0
129,"Vaksin yang digunakan kali ini adalah vaksin jenis Sinovac. 

Program ini merupakan upaya RS PKU Muhammadiyah Gombong dan MNC Peduli dalam memberikan proteksi kepada warga Kebumen dan sekitarnya terhadap COVID-19.",vaksin yang guna kali ini adalah vaksin jenis sinovac program ini rupa upaya rs pku muhammadiyah gombong dan mnc peduli dalam beri proteksi kepada warga kebumen dan sekitar hadap covid,1
130,@poldajateng_ Vaksinasi covid- 19 untuk anak gunakan sinovac,vaksinasi covid untuk anak guna sinovac,1
131,"@poldajateng_ Gunakan Sinovac untuk vaksinasi covid 19 anak 

#AyoVaksinBooster 
Cegah Penyebaran Omicron",guna sinovac untuk vaksinasi covid anak cegah sebar omicron,1
132,"@poldajateng_ Vaksinasi Covid-19 Untuk Anak Gunakan Sinovac

#AyoVaksinBooster
Cegah Penyebaran 𝙾𝚖𝚒𝚌𝚛𝚘𝚗.",vaksinasi covid untuk anak guna sinovac cegah sebar,1
133,"Cita-cita aku ialah untuk pergi Thailand pastu dapatkan satu suntikan vaksin Covid-19 Moderna. Kemudian Sinovac atau Sinopharm somewhere dan akhirnya, Sputnik V atau Johnson and Johnson. Dengan ramuan semua vaccine, aku akan jadi Captain Vaccine!",cita cita saya ialah untuk pergi thailand pastu dapat satu sunti vaksin covid moderna kemudian sinovac atau sinopharm somewhere dan akhir sputnik atau johnson dan johnson dengan ramu semua vaccine saya akan jadi captain vaccine,1
134,"@AliyulMuslim jenis vaksin banyak dan juga bukan penyakit covid aja yang butuh vaksin, tolong kasih tau vaksin apa ini yang dia pake
kalau vaksin sinovac saya udah dosis 2 udah dari tahun lalu november, masih normal aja kok",jenis vaksin banyak dan juga bukan sakit covid saja yang butuh vaksin tolong kasih tahu vaksin apa ini yang dia pakai kalau vaksin sinovac saya sudah dosis sudah dari tahun lalu november masih normal saja kok,0
135,Beda sama abis vaksin Sinovac yg mana w ga kerasa apa-apa samsek (Note. Waktu vaksin Sinovac aku dan suami udah pernah kena Covid),beda sama habis vaksin sinovac yang mana enggak rasa apa apa sama sekali note waktu vaksin sinovac saya dan suami sudah pernah kena covid,1
136,"Keponakan TK hari ini vaksin covid sinovac.. semangat betul.. Udah pamer dari minggu lalu 
"" Tante, Aku bentar lagi mau vaksin !"" 🤩

Tadi pulang dari vaksin pamer sertifikat dengan bangga 😍🤩",keponakan tak hari ini vaksin covid sinovac semangat betul sudah pamer dari minggu lalu tante saya sebentar lagi mau vaksin tadi pulang dari vaksin pamer sertifikat dengan bangga,1
137,"@Cookielovers17 Aku nih Des, sinovac-sinovac terus Juli tahun lalu kena covid delta. Terus Oktober booster tapi pakai moderna, kipinya mantap bener. Udah kyk de javu kena covid kedua kalinya 😅",saya ini des sinovac sinovac terus juli tahun lalu kena covid delta terus oktober booster tapi pakai moderna kipinya mantap benar sudah kayak dek javu kena covid dua kali,1
138,Anak2 tak perlu vaksin Covid pun aku rasa. Belajar dari pengalaman kitorang sekeluarga kena Covid(anak kedua je tak kena). Covid masuk badan diorang ibarat angin lalu je. Termasuk la baby aku umur 8bulan+ tu. Aku(Sinovac) &amp; husband(AZ) lemah jugak lah jenuh nak fight.,anak tidak perlu vaksin covid pun saya rasa ajar dari alam kitorang keluarga kena covid anak dua je tidak kena covid masuk badan orang ibarat angin lalu je masuk lah baby saya umur bulan itu saya sinovac amp husband az lemah juga lah jenuh mau fight,0
139,"Aku amatin.
Org yg vaksin sinovac-sinovac, dan belum pernah covid lalu di booster pfizer/astrazeneca.. kipi nya berat jg ya",saya amatin orang yang vaksin sinovac sinovac dan belum pernah covid lalu di booster pfizer astrazeneca kipi nya berat juga iya,0
140,"Kena COVID-19 (Jul-Aug 2021) ✅ 
Dose 1 &amp; 2 - Sinovac (Sept 2021) ✅ 
Booster dose - Pfizer (Dec 2021) ✅ 

Alhamdulillah so far okay. Syukur.",kena covid jul aug dose amp sinovac september booster dose pfizer dec alhamdulillah sok far okay syukur,1
141,"Karena vaksin Sinopharm dan Sinovac telah terbukti mampu menurunkan keganasan infeksi virus Covid-19.

#SemangatBaruBUMN #PupukIndonesia #covid #covid19 #omicron #vaksin #vaksinasi #pandemi",karena vaksin sinopharm dan sinovac telah bukti mampu turun ganas infeksi virus covid,1
142,@faIiqfahmie Aku sinovac... then amik booster Pfizer.  Sekadar lenguh2 bahu je..xde demam. Amik pulak 4 hari selepas potong gelang positif Covid19 ..alhamdulillah ok je.,saya sinovac then amik booster pfizer sekadar lenguh bahu je xde demam amik pula hari lepas potong gelang positif covid alhamdulillah ok je,1
143,"@republikaonline Jadi selama ini pernah beli vaksin nggak sih kita? Atau yg merk sinovac aja yg pakai beli? Terus dana penanggulangan covid selama 2 tahun kemarin yg begitu banyak, dipakai buat apa saja?",jadi lama ini pernah beli vaksin enggak sih kita atau yang merk sinovac saja yang pakai beli terus dana tanggulang covid lama tahun kemarin yang begitu banyak pakai buat apa saja,0
144,"produksi Sinovac (vaksin jadi CoronaVac ataupun vaksin COVID-19 yang diolah PT Bio Farma).

Kedua, vaksinnya sudah mendapatkan izin penggunaan darurat (Emergency Use Authorization/EUA) dan nomor izin edar dari Badan POM RI.

Ketiga, rekomendasi penggunaan vaksin sudah melalui",produksi sinovac vaksin jadi coronavac atau vaksin covid yang olah pt bio farma dua vaksin sudah dapat izin guna darurat emergency use authorization eua dan nomor izin edar dari badan pom ri tiga rekomendasi guna vaksin sudah lalu,1
145,medical check up kali ni depa check kandungan antibodi covid skali and mostly yg ambik sinovac without booster kurang dari 50%,medical check up kali ini depa check kandung antibodi covid sekali dan mostly yang ambik sinovac without booster kurang dari,0
146,"@woundervul Aku kontra sih sama PTM 100%. Apalagi dengan adanya varian virus corona baru yg katanya ngga mempan sama vaksin sinovac 2 kali. 
*maaf banget kalo penjelasanku ngga lengkap :(",saya kontra sih sama ptm apalagi dengan ada varian virus corona baru yang kata enggak mempan sama vaksin sinovac kali maaf banget jika jelas enggak lengkap,0
147,"Ceritanya mau bikin surat kesehatan buat persyaratan nikah tp ternyata pelayanannya cuma jumat. Yaudahlah vaksin booster aja hahaha

Sebagai sobat sinovac dan blm pernah kena covid samsek dan sering naik kendaraan umum, agak mengkhawatirkan wkwk",cerita mau buat surat sehat buat syarat nikah tapi nyata layan cuma jumat yaudahlah vaksin booster saja hahaha bagai sobat sinovac dan belum pernah kena covid sama sekali dan sering naik kendara umum agak khawatir wkwk,1
148,@jaefanya Saya sangat senang video Pak De banyak dishare. Artinya yg ikut nge share video Pak De jadi tahu bahwa Pandemi Covid-19 nyata. Tes PCR paling akurat krn bisa membedakan berbagai jenis virus yg ada disaluran pernapasan melalui multiplexing primer spesifik. Vaksin Sinovac penting,saya sangat senang video pak dek banyak dishare arti yang ikut nge share video pak dek jadi tahu bahwa pandemi covid nyata tes pcr paling akurat karena bisa beda bagai jenis virus yang ada salur napas lalu multiplexing primer spesifik vaksin sinovac penting,1
149,"Kenapa kok kesannya buru² pengen cepet vaksin?

1) Soalnya butuh. Dr November kmrin udah full masuk kantor ga ada WFH²an. Dan skrg di kantor udah banyak yg sakit, entah covid bukan

2) Takut ntar kebijakan Kemenkes ganti, tiba² yg alumni Sinovac dapet booster ajaib kan berabe 😅",kenapa kok kesan buru pengin cepat vaksin soal butuh dari november kemarin sudah full masuk kantor enggak ada wfh an dan sekarang di kantor sudah banyak yang sakit tidak tahu covid bukan takut entar bijak kemenkes ganti tiba yang alumni sinovac dapat booster ajaib kan berabe,0
150,"@Aquanit4 iya kak vaksin covid,,,
bentar lagi ada mungkin kak,,,
ini kayak sinovac kaya nya ya,,,jarak vaksin ke 1 sama ke 2 selisih 1 bulan aja",iya kak vaksin covid sebentar lagi ada mungkin kak ini seperti sinovac kayak nya iya jarak vaksin ke sama ke selisih bulan saja,1
151,"Persetujuan tersebut diberikan untuk tambahan regimen booster heterolog pada vaksin COVID-19 yaitu Pfizer dan Astrazeneca.
Jenis booster dan dosis yang diberikan antara lain vaksin Pfizer dengan primer Sinovac (dosis setengah/half dose) atau AstraZeneca (dosis setengah/half dose)",tuju sebut beri untuk tambah regimen booster heterolog pada vaksin covid yaitu pfizer dan astrazeneca jenis booster dan dosis yang beri antara lain vaksin pfizer dengan primer sinovac dosis tengah half dose atau astrazeneca dosis tengah half dose,1
152,"@lethargicqween Orangnya vaksin bulan Juli ke Januari pas 6 bulan rev. Kalau misal orang tersebut golongan lansia atau 18+ yang rentan, bisa dapet etiket duluan. 

Lumayan udah dapet gambaran vaksin booster gimana. Sebagai penyintas covid + tim sinovac, efeknya cuma ngantuk dan laper.",orang vaksin bulan juli ke januari pas bulan rev kalau misal orang sebut golong lanjut usia atau yang rentan bisa dapat etiket duluan lumayan sudah dapat gambar vaksin booster bagaimana bagai sintas covid tim sinovac efek cuma ngantuk dan laper,1
153,"•Jenis vaksin booster•
Menteri Kesehatan Budi Gunadi Sadikin menyebutkan 3 kombinasi jenis vaksin Covid-19 sebagai vaksin booster.
Pertama, penerima vaksin Sinovac dosis I dan dosis II diperolehkan menggunakan vaksin Pfizer ½ dosis sebagai vaksin booster.
#SiapBoosterGratis",jenis vaksin booster menteri sehat budi gunadi sadikin sebut kombinasi jenis vaksin covid bagai vaksin booster pertama terima vaksin sinovac dosis dan dosis ii oleh guna vaksin pfizer dosis bagai vaksin booster,1
154,"Menurut Juru Bicara Vaksinasi Covid-19, dr Siti Nadia Tarmizi, bagi yg sudah menerima vaksin Sinovac lengkap, bisa pakai setengah dosis booster AstraZeneca atau setengah dosis Pfizer.  Mau pakai AstraZeneca atau Pfizer tergantung ketersediaan vaksin yang ada. #SiapBoosterGratis",turut juru bicara vaksinasi covid dari siti nadia tarmizi bagi yang sudah terima vaksin sinovac lengkap bisa pakai tengah dosis booster astrazeneca atau tengah dosis pfizer mau pakai astrazeneca atau pfizer gantung sedia vaksin yang ada,1
155,"Ini dia! jenis vaksin yg ntnya akan jd vaksin ke-3 Covid-19, yaitu Sinovac/coronavac, Pfizer, Astrazeneca, Moderna hingga Zifivax #SiapBoosterGratis",ini dia jenis vaksin yang ntnya akan jadi vaksin ke covid yaitu sinovac coronavac pfizer astrazeneca moderna hingga zifivax,1
156,Kalau nak kena ambik vaksin Pfizer sampai kali keempat memang taknak ambik lah .Biarlah puak Sinovac ambik yg keempat tu .Katanya dah ada pil nak lawan Covid .,kalau mau kena ambik vaksin pfizer sampai kali empat memang tidak mau ambik lah biar puak sinovac ambik yang empat itu kata deh ada pil mau lawan covid,1
157,Kenapalah doktor pi cucuk kat tulang booster Covid ni .Baru keje tak pernah cucuk orang ke.Geng -geng pfizerian mcm takde apa je dapat booster .Geng -geng sinovac dapat Pfizer kena tunjuk lengan kena cucuk satu dunia ke mcm mana .Jakun betul puak depa dapat barang baik 😂😂😂,kenapa doktor tapi cucuk kat tulang booster covid ini baru keje tidak pernah cucuk orang ke geng geng pfizerian macam takde apa je dapat booster geng geng sinovac dapat pfizer kena tunjuk lengan kena cucuk satu dunia ke macam mana jakun betul puak depa dapat barang baik,0
158,"@akundihackmulu @bangsatiro @PakAhmadUtomo @AzzuhriK @anasanti_mila Mas, berbagai majelis ulama di belahan dunia merekomendasikan mandatory vaksin. Saudi saja mewajibkan jamaah umroh untuk mendapatkan dosis penuh vaksin covid-19. Bahkan Saudi sempat mewajibkan booster untuk penerima vaksin sinovac sbg syarat melaksanakan umroh.",mas bagai majelis ulama di bahan dunia rekomendasi mandatory vaksin saudi saja wajib jamaah umroh untuk dapat dosis penuh vaksin covid bahkan saudi sempat wajib booster untuk terima vaksin sinovac bagai syarat laksana umroh,1
159,"@nakaluarbiasa @SoundOfYogi @random_readerr @Mentimoen Baru tau aku istilah itu. Hehehe...
Makanya vaksin covid buatan china pakai sino sino gt ya, kayak sinovac sinopharm... 😅",baru tahu saya istilah itu hehehe makanya vaksin covid buat china pakai sino sino begitu iya seperti sinovac sinopharm,1
160,"Banyak orang pada takut booster vaksin corona, tpi kenapa gue excited bgt yaa ? Even gue gak keluar negeri , cuma gue emang niat booster buat ikhtiar gue cegah corona karna gue pake sinovac juga sihh dan sekarang varian corona bertambah jadi yaa butuh bantuan vaksin lagi ga sih?!",banyak orang pada takut booster vaksin corona tapi kenapa aku excited banget ya even aku enggak keluar negeri cuma aku memang niat booster buat ikhtiar aku cegah corona karena aku pakai sinovac juga sih dan sekarang varian corona tambah jadi ya butuh bantu vaksin lagi enggak sih,1
161,""" Sebanyak 91 orang warga binaan pemasyarakatan yang didaftarkan untuk mendapatkan vaksin, 66 orang sudah mendapatkan vaksin Covid-19 dosis kedua Sinovac dan 6 orang dosis kedua Pfizer.",banyak orang warga bina masyarakat yang daftar untuk dapat vaksin orang sudah dapat vaksin covid dosis dua sinovac dan orang dosis dua pfizer,1
162,"memperpanjang masa perlindungan dari COVID-19
Berdasarkan rekomendasi ITAGI dan persetujuan BPOM serta mempertimbangkan ketersediaan vaksin, kombinasi awal dari pemberian vaksinasi booster : 
Vaksin primer menggunakan Sinovac maka vaksin booster menggunakan",panjang masa lindung dari covid dasar rekomendasi itagi dan tuju bpom serta timbang sedia vaksin kombinasi awal dari beri vaksinasi booster vaksin primer guna sinovac maka vaksin booster guna,1
163,"4. #VaksinHalal Vaksin Zivifax

Ia jga menegaskan bhwa saat ini ada 2 merek vaksin Covid-19 yang sudah mendapatkan sertifikat halal dan bersih dari MUI. Selain itu, sudah mendapatkan ijin EUA dari Badan POM serta sudah lulus uji klinis utk vaksin booster,yakni Sinovac dan Zivifax",vaksin zivifax ia juga tegas bahwa saat ini ada merek vaksin covid yang sudah dapat sertifikat halal dan bersih dari mui selain itu sudah dapat ijin eua dari badan pom serta sudah lulus uji klinis untuk vaksin booster yakni sinovac dan zivifax,1
164,"vaksin COVID-19 yaitu vaksin Moderna, Pfizer, dan Astrazeneca.

Jenis booster dan dosis yang diberikan antara lain Vaksin Moderna dengan primer vaksin Sinovac (dosis penuh/full dose); vaksin Pfizer dengan primer Sinovac (dosis setengah/half dose) atau",vaksin covid yaitu vaksin moderna pfizer dan astrazeneca jenis booster dan dosis yang beri antara lain vaksin moderna dengan primer vaksin sinovac dosis penuh full dose vaksin pfizer dengan primer sinovac dosis tengah half dose atau,1
165,"4. Penerima lengkap vaksin Cansino

Bagi Pusat Pemberian Vaksin (PPV) Covid-19 Dewan Masyarakat Tawau (DMT), orang ramai boleh mendapatkan vaksin jenis Pfizer, Sinovac dan Astrazeneca. 

Manakala bagi Pusat Pemberian Vaksin (PPV) Covid-19 Dewan Bola Keranjang, Kampung Jawa,",terima lengkap vaksin cansino bagi pusat beri vaksin ppv covid dewan masyarakat tawau dmt orang ramai boleh dapat vaksin jenis pfizer sinovac dan astrazeneca manakala bagi pusat beri vaksin ppv covid dewan bola keranjang kampung jawa,1
166,"orang ramai boleh mendapatkan vaksin jenis Pfizer, Sinovac dan Cansino.

Klinik-Klinik Kesihatan di bawah pengurusan Pejabat Kesihatan Kawasan Tawau beroperasi seperti biasa untuk pemberian vaksin Covid-19 seperti di bawah :",orang ramai boleh dapat vaksin jenis pfizer sinovac dan cansino klinik klinik kesihatan di bawah urus jabat kesihatan kawasan tawau operasi seperti biasa untuk beri vaksin covid seperti di bawah,1
167,"Pemerintah  siap 5 vaksin booster Covid-19 untuk #motoGPmandalika dan sudah menerima izin penggunaan darurat atau Emergency Use Autorizarion (EUA), yaitu Sinovac, Coronavac, Pfizer, Astra Zeneca, Moderna, dan Zivifax. Mayoritas warga Lombok sudah mendapatkan vaksin dosis kedua.",perintah siap vaksin booster covid untuk dan sudah terima izin guna darurat atau emergency use autorizarion eua yaitu sinovac coronavac pfizer astra zeneca moderna dan zivifax mayoritas warga lombok sudah dapat vaksin dosis dua,1
168,"Sendangmulyo dalam bentuk pemberian bansos sembako. Selain itu ada juga kegiatan vaksinasi massal 1.000 dosis pertama vaksin sinovac,” kata Dwi.
Melalui pemberian vaksin kepada para perajin harapannya supaya aktivitas produksi dan distribusi tidak terjadi penularan Covid-19.",sendangmulyo dalam bentuk beri bansos sembilan bahan pokok selain itu ada juga giat vaksinasi sama al dosis pertama vaksin sinovac kata dwi lalu beri vaksin kepada para rajin harap supaya aktivitas produksi dan distribusi tidak jadi tular covid,1
169,"Ada hal yang perlu lo tau juga Warga Kampus mengenai Vaksin Booster ini, Badan Pengawas Obat dan Makanan (BPOM) sebelumnya sudah menyetujui vaksinasi booster dengan lima jenis vaksin COVID-19 yaitu:
1.Sinovac
2.Moderna
3.AstraZeneca
4.Zifivax
5. Pfizer",ada hal yang perlu kamu tahu juga warga kampus kena vaksin booster ini badan awas obat dan makan bpom belum sudah tuju vaksinasi booster dengan lima jenis vaksin covid yaitu sinovac moderna astrazeneca zifivax pfizer,1
170,"💉💉5 jenis vaksin COVID-19 yg telah mendapat emergency use dari BPOM adalah:
1. Sinovac (CoronaVac atau Vaksin COVID-19 Bio Farma)
2. Vaksin Pfizer (Comirnaty)
3. Vaksin AstraZeneca (Vaxzevria dan Kconecavac)
4. Vaksin Moderna
5. Vaksin Zifivax (Anhui)
@Suharso_M
@Jiwamudaindo",jenis vaksin covid yang telah dapat emergency use dari bpom adalah sinovac coronavac atau vaksin covid bio farma vaksin pfizer comirnaty vaksin astrazeneca vaxzevria dan kconecavac vaksin moderna vaksin zifivax anhui,1
171,"capek, kenapa gue dapet sinovac, agak menyesal sih, tapi kalo gak vaksin seadanya waktu itu, pas kena covid gue kayaknya bakal parah gejalanya.. wkwkwk",cape kenapa aku dapat sinovac agak sesal sih tapi jika enggak vaksin ada waktu itu pas kena covid aku seperti bakal parah gejala wkwkwk,0
172,"memenuhi kriteria 70 persen dosis pertama dan 60 persen dosis kedua. Adapun jenis vaksin yang digunakan merk Corona Vac (Sinovac), AstraZeneca, Moderna, Pfizer, dan Zifivak.

#VRadio #Viral #Info #Update #Trending #vaksinboostergratis",penuh kriteria persen dosis pertama dan persen dosis dua adapun jenis vaksin yang guna merk corona vac sinovac astrazeneca moderna pfizer dan zifivak,1
173,"@VeritasArdentur Bang bon, kqlauperlu orang untuk sample saya siap. Sejauh ini saya belum pernah kena atau mungkin belum sempat terdeteksi COVID-19. Saya pernah kontak erat dengan yg positif sebelum vaksin &amp; hasilnya (-) Saya dapet Sinovac 6 bulan yg lalu &amp; berencana booster AZ jika memungkinkan",mas bon kqlauperlu orang untuk sample saya siap jauh ini saya belum pernah kena atau mungkin belum sempat deteksi covid saya pernah kontak erat dengan yang positif belum vaksin amp hasil saya dapat sinovac bulan yang lalu amp rencana booster az jika mungkin,1
174,"BPOM mengeluarkan izin penggunaan darurat 5 jenis vaksin untuk booster COVID-19. Vaksin tersebut adalah Sinovac, AstraZeneca, Moderna, Pfizer, dan Zifivax",bpom keluar izin guna darurat jenis vaksin untuk booster covid vaksin sebut adalah sinovac astrazeneca moderna pfizer dan zifivax,1
175,"Vaksin yang diizinkan adalah Sinovac, Pfizer, dan AstraZeneca, Moderna, dan Zivivax.
Kepala BPOM Penny Lukito mengatakan suntikan dosis ketiga atau vaksin booster Covid-19 ini untuk mempercepat Indonesia keluar dari Pandemi ini.",vaksin yang izin adalah sinovac pfizer dan astrazeneca moderna dan zivivax kepala bpom penny lukito kata sunti dosis tiga atau vaksin booster covid ini untuk cepat indonesia keluar dari pandemi ini,1
176,"Hai Geeks! BPOM sudah mengeluarkan izin penggunaan darurat untuk 5 vaksin booster Covid-19, yang akan mulai resmi digelar pada 12 Januari 2022, lho. Yaitu CoronaVax (Sinovac), Pfizer, AstraZeneca, Moderna, dan Zifivax.

Kalau boleh pilih, kamu ingin vaksin booster apa, Geeks?",hai geeks bpom sudah keluar izin guna darurat untuk vaksin booster covid yang akan mulai resmi gelar pada januari lho yaitu coronavax sinovac pfizer astrazeneca moderna dan zifivax kalau boleh pilih kamu ingin vaksin booster apa geeks,1
177,"Badan Pengawas Obat-obatan dan makanan menerbitkan izin penggunaan darurat bagi booster vaksin Covid-19. Vaksin yang diizinkan adalah Sinovac, Pfizer, AstraZeneca, Moderna, dan Zivivax.",badan awas obat obat dan makan terbit izin guna darurat bagi booster vaksin covid vaksin yang izin adalah sinovac pfizer astrazeneca moderna dan zivivax,1
178,@IbuNe_neng Sinovac adalah vaksin yg paling aman utk anak2 karena gejalanya yg less dibandingkan vaksin lainnya. dibeberapa negara eropa vaksin menjadi mandatory ketika kasus covid19 naik diakhir 2021. Nih org udah bego provokator,sinovac adalah vaksin yang paling aman untuk anak karena gejala yang boleh banding vaksin lain beberapa negara eropa vaksin jadi mandatory ketika kasus covid naik akhir ini orang sudah bodoh provokator,0
179,@liskenhsitorus Ini orang yg mendiskreditkan pemerintah bahwa vaksin covid sinovac  untuk anak anak tidak lolos uji bla bla bka,ini orang yang diskredit perintah bahwa vaksin covid sinovac untuk anak anak tidak lolos uji bla bla buka,0
180,"1. Penerima lengkap vaksin Pfizer
2. Penerima lengkap vaksin Sinovac
3. Penerima lengkap vaksin Astrazeneca 
4. Penerima lengkap vaksin Cansino

Bagi Pusat Pemberian Vaksin (PPV) Covid-19 Dewan Masyarakat Tawau (DMT),",terima lengkap vaksin pfizer terima lengkap vaksin sinovac terima lengkap vaksin astrazeneca terima lengkap vaksin cansino bagi pusat beri vaksin ppv covid dewan masyarakat tawau dmt,1
181,"orang ramai boleh mendapatkan vaksin jenis Pfizer, Sinovac dan Astrazeneca. 

Manakala bagi Pusat Pemberian Vaksin (PPV) Covid-19 Dewan Bola Keranjang, Kampung Jawa, orang ramai boleh mendapatkan vaksin jenis Pfizer, Sinovac dan Cansino.",orang ramai boleh dapat vaksin jenis pfizer sinovac dan astrazeneca manakala bagi pusat beri vaksin ppv covid dewan bola keranjang kampung jawa orang ramai boleh dapat vaksin jenis pfizer sinovac dan cansino,1
182,"@Gennome2 @IbuNe_neng Anak saya yg pertama sdh lengkap dr sekolah, yg kedua sdh vaksin 1, Sy bersyukur dapat vaksin ini krn benteng utama lawan covid ini adalah vaksin. Dan terbukti Indonesia sgt cocok dgn sinovac krn penurunan angka infeksi sgt drastis dan terbaik sedunia.WHO dan smua negara akui itu",anak saya yang pertama sudah lengkap dari sekolah yang dua sudah vaksin saya syukur dapat vaksin ini karena benteng utama lawan covid ini adalah vaksin dan bukti indonesia sangat cocok dengan sinovac karena turun angka infeksi sangat drastis dan baik dunia who dan semua negara aku itu,1
183,"@IbuNe_neng Angkut manusia sampah ini. Terbukti Indonesia terbaik di dunia dlm penanganan COVID-19 dgn mengunakan vaksin sinovac sbgi basis utama, kl namanya disiplin pakai masker, kita trmsk plg jelek.manusia sampah ini TDK tau terimakasih, sll menyemburkan hoax.TANGKAP dan buang ke laut!",angkut manusia sampah ini bukti indonesia baik di dunia dalam tangan covid dengan mengunakan vaksin sinovac sbgi basis utama kalau nama disiplin pakai masker kita trmsk pulang jelek manusia sampah ini tidak tahu terimakasih selalu sembur isu bohong tangkap dan buang ke laut,0
184,"@mrs_enci uda 4 bulan bebas covid + uda vaksin 2x pakai Sinovac, tapi indra perasa belum sepenuhnya normal. beberapa jenis makanan rasanya msh aneh padahal dulu ga gitu. apa bisa normal lagi ya?",sudah bulan bebas covid sudah vaksin pakai sinovac tapi indra asa belum sepenuh normal beberapa jenis makan rasa masih aneh padahal dulu enggak begitu apa bisa normal lagi iya,0
185,"Lalu berapa kisaran harga vaksin Covid-19 booster ini ?

👉 Sinopharm 322 ribu
👉 Moderna 305 ribu
👉 Pfizer 277 ribu
👉 Sinovac 142 - 255 ribu
👉 Astrazeneca 60ribu

 @Suharso_M 
@Jiwamudaindo",lalu berapa kisar harga vaksin covid booster ini sinopharm ribu moderna ribu pfizer ribu sinovac ribu astrazeneca ribu,1
