,raw,clean,prediction
181,Satu fakta yang perlu kita ketahui adalah bahwa vaksin covid-19 yang paling murah saat ini berharga Rp 73.278 untuk vaksin Astrazeneca. Mengingat Indonesia memiliki jumlah penduduk sekitar 240 juta jiwa sehingga membutuhkan biaya yang banyak untuk pengadaan vaksin.,satu fakta yang perlu kita tahu adalah bahwa vaksin covid yang paling murah saat ini harga rp untuk vaksin astrazeneca ingat indonesia milik jumlah duduk sekitar juta jiwa sehingga butuh biaya yang banyak untuk ada vaksin,1
182,"Indonesia menerima 500.000 dosis vaksin covid-19 AstraZeneca hibah dari pemerintah Australia, kemarin. 
Kedatangan vaksin ke-48 ini merupakan bagian dari skema dose-sharing bersama pemerintah Australia.",indonesia terima dosis vaksin covid astrazeneca hibah dari perintah australia kemarin datang vaksin ke ini rupa bagi dari skema dose sharing sama perintah australia,1
183,"Vaksin covid 19 ini berasal dari luar negeri. Mulai dari vaksin jenis moderna yang berasal dari negara spanyol,  vaksin astrazeneca yang berasal dari negara inggris, vaksin sinovac yang berasal dari china, dan lain sebagainya. Lalu pertanyaannya, mengapa sampai impor dari",vaksin covid ini asal dari luar negeri mulai dari vaksin jenis moderna yang asal dari negara spanyol vaksin astrazeneca yang asal dari negara inggris vaksin sinovac yang asal dari china dan lain bagai lalu tanya mengapa sampai impor dari,1
184,@PRFMnews min tempat vaksin ke-2 Astrazeneca untuk penyintas covid di mana ya?,min tempat vaksin ke astrazeneca untuk sintas covid di mana iya,1
185,-Pengembangan Vaksin Merah Putih diharapkan menjadi jawaban akan hal itu. Indonesia belajar dari perkembangan program vaksinasi di India. Karena negara itu melakukan embargo terhadap vaksin AstraZeneca akibat lonjakan kasus Covid-19.,kembang vaksin merah putih harap jadi jawab akan hal itu indonesia ajar dari kembang program vaksinasi di india karena negara itu laku embargo hadap vaksin astrazeneca akibat lonjak kasus covid,1
186,"vaksin Covid-19 produksi Bio Farma sebanyak 59,2 juta dosis, dan vaksin Astrazeneca sebanyak 8,2 juta dosis. Awalnya, program vaksin gratis ditujukan untuk masyarakat usia 18-59 tahun.",vaksin covid produksi bio farma banyak juta dosis dan vaksin astrazeneca banyak juta dosis awal program vaksin gratis tuju untuk masyarakat usia tahun,1
187,"Seiring dengan perkembangan pandemic virus covid-19 saat ini.Kebutuhan vaksin dalam negeri menjadi sangat mendesak. Meskipun saat ini Indonesia sudah membeli banyak vaksin dari luar negeri yaitu antara lain Sinovac,AstraZeneca, Pfizer, dan Novavax",iring dengan kembang pandemic virus covid saat ini butuh vaksin dalam negeri jadi sangat desak meski saat ini indonesia sudah beli banyak vaksin dari luar negeri yaitu antara lain sinovac astrazeneca pfizer dan novavax,1
188,"disuntik vaksin Sinovac, yakni pada tanggal 13 Januari 2021 lalu. Hingga saat ini sudah ada beberapa jenis vaksin yang telah memperoleh EUA (Emergency Use Authorization) dari BPOM, yakni Sinovac, vaksin Covid-19 PT Bio Farma, AstraZeneca, Sinopharm, Moderna, Pfizer, dan",suntik vaksin sinovac yakni pada tanggal januari lalu hingga saat ini sudah ada beberapa jenis vaksin yang telah oleh eua emergency use authorization dari bpom yakni sinovac vaksin covid pt bio farma astrazeneca sinopharm moderna pfizer dan,1
189,"#InfoGenWaniPooll Sebanyak 1,1 juta dosis Vaksin Covid-19 Pfizer dari Amerika Serikat, dan 500 ribu dosis Vaksin AstraZeneca dari Australia, siang tadi, tiba di Indonesia.",banyak juta dosis vaksin covid pfizer dari amerika serikat dan ribu dosis vaksin astrazeneca dari australia siang tadi tiba di indonesia,1
190,Pada hari ini Indonesia kedatangan vaksin Covid-19 tahap ke-46 dari AstraZeneca sejumlah 583.400 dosis vaksin.,pada hari ini indonesia datang vaksin covid tahap ke dari astrazeneca jumlah dosis vaksin,1
191,"Sebelumnya, Pemerintah telah resmi mengumumkan tujuh jenis vaksin COVID-19 yang digunakan di Indonesia, yakni vaksin Sinovac, AstraZeneca, Novavax, Sinopharm, Moderna, Pfizer, dan vaksin PT Bio Farma.",belum perintah telah resmi umum tujuh jenis vaksin covid yang guna di indonesia yakni vaksin sinovac astrazeneca novavax sinopharm moderna pfizer dan vaksin pt bio farma,1
192,"Selain  itu  terdapat  pula  instansi  lainnya  seperti  Moderna, BioNTech,  Imperial  College  London,  InoVio,  AstraZeneca,  Merck,  dan  masih  banyak  lagi yang lainnya.
Indonesia membuat vaksin covid lokal untuk penuhi kebutuhan masyarakat.",selain itu dapat pula instansi lain seperti moderna biontech imperial college london inovio astrazeneca merck dan masih banyak lagi yang lain indonesia buat vaksin covid lokal untuk penuh butuh masyarakat,1
193,"Beberapa jenis vaksin yang telah digunakan di Indonesia antara lain yaitu: Sinovac, Astrazeneca, Sinopharm, Moderna, Pfizer Inc dan BioNTech. Namun baru-baru ini, Indonesia melalui PT. Bio Farma mengembangkan vaksin corona yang diberi nama Vaksin Merah Putih.",beberapa jenis vaksin yang telah guna di indonesia antara lain yaitu sinovac astrazeneca sinopharm moderna pfizer inc dan biontech namun baru baru ini indonesia lalu pt bio farma kembang vaksin corona yang beri nama vaksin merah putih,1
194,"Yang kedua adalah Astra Zaneca Vaksin Covid-19 AstraZeneca ini memiliki platform berupa viral vector (non replicating), dan diberikan dalam dua dosis. Vaksin Covid-19 AstraZeneca diberikan dalam interval yang paling jauh dibandingkan vaksin lainnya di Indonesia, hingga 12 minggu.",yang dua adalah astra zaneca vaksin covid astrazeneca ini milik platform upa viral vector non replicating dan beri dalam dua dosis vaksin covid astrazeneca beri dalam interval yang paling jauh banding vaksin lain di indonesia hingga minggu,1
195,data untuk pasien sakit berat. AstraZeneca merupakan vaksin yang berasal dari Inggris dengan tingkat mencegah pasien bergejala Covid-19 sebesar 50 % dan tingkat mencegah pasien sakit berat karena Covid-19 sebesar 100 %. Pfizer/BioNTech merupakan vaksin yang berasal dari,data untuk pasien sakit berat astrazeneca rupa vaksin yang asal dari inggris dengan tingkat cegah pasien gejala covid besar dan tingkat cegah pasien sakit berat karena covid besar pfizer biontech rupa vaksin yang asal dari,1
196,"Kemudian ada vaksin Covid-19 Astrazeneca telah mendapatkan EUA dari Badan Pengawas Obat dan Makanan (BPOM) pada 22 Februari 2021 dengan nomor EUA2158100143A1. Selain itu, vaksin Covid-19 AstraZeneca ini juga diklaim ampuh melawan virus Corona varian Delta dan Kappa.",kemudian ada vaksin covid astrazeneca telah dapat eua dari badan awas obat dan makan bpom pada februari dengan nomor eua selain itu vaksin covid astrazeneca ini juga klaim ampuh lawan virus corona varian delta dan kappa,1
197,"Berbagai jenis vaksin COVID-19 di Indonesia ini didatangkan dari berbagai perusahaan di luar negeri. Terdapat beberapa jenis vaksin COVID-19 di Indonesia yang telah tersedia di Indonesia yaitu vaksin Sinovac, AstraZeneca, Sinopharm, Moderna, Pfizer, dan Novavax..",bagai jenis vaksin covid di indonesia ini datang dari bagai usaha di luar negeri dapat beberapa jenis vaksin covid di indonesia yang telah sedia di indonesia yaitu vaksin sinovac astrazeneca sinopharm moderna pfizer dan novavax,1
198,"yakni Sinovac, vaksin Covid-19 PT Bio Farma, AstraZeneca, Sinopharm, Moderna, Pfizer, Sputnik V, dan Vaksin Merah Putih. Setiap jenis vaksin Covid-19 memiliki karakternya masing-masing misalnya saja jumlah dosis dan interval pemberian",yakni sinovac vaksin covid pt bio farma astrazeneca sinopharm moderna pfizer sputnik dan vaksin merah putih tiap jenis vaksin covid milik karakter masing masing misal saja jumlah dosis dan interval beri,1
199,"mempercepat cakupan vaksinasi Covid-19.Juru Bicara Vaksinasi Kemenkes, dr. Siti Nadia Tarmizi, M.Epid, mengatakan “Vaksin yang digunakan pada Program Vaksinasi Pemerintah dan Vaksin Gotong Royong tidak boleh sama jenis dan mereknya. Vaksin Sinovac, AstraZeneca, Novavac, dan",cepat cakup vaksinasi covid juru bicara vaksinasi kemenkes dari siti nadia tarmizi epid kata vaksin yang guna pada program vaksinasi perintah dan vaksin gotong royong tidak boleh sama jenis dan merek vaksin sinovac astrazeneca novavac dan,1
200,"Karena Negara itu melakukan embargo terhadap vaksin AstraZeneca akibat lonjakan kasus Covid-19. Yang mana pada prinsipnya, embargo terhadap vaksin AstraZeneca ini menegaskan pentingnya kemandirian dalam membuat vaksin.",karena negara itu laku embargo hadap vaksin astrazeneca akibat lonjak kasus covid yang mana pada prinsip embargo hadap vaksin astrazeneca ini tegas penting mandiri dalam buat vaksin,1
201,"terdiri dari Sinovac, AstraZeneca, Sinopharm, Moderna, Pfizer, dan Novanax. Selain itu, pemerintah Indonesia juga sedang mengembangkan vaksin Covid-19 produksi Indonesia, salah satunya bernama vaksin Merah Putih, sebagai upaya untuk mempercepat penanganan Covid-19 di Indonesia.",diri dari sinovac astrazeneca sinopharm moderna pfizer dan novanax selain itu perintah indonesia juga sedang kembang vaksin covid produksi indonesia salah satu nama vaksin merah putih bagai upaya untuk cepat tangan covid di indonesia,1
202,"Untuk saat ini, ada banyak vaksin yang diakui oleh Indonesia, namun ada 2 vaksin yang banyak digunakan oleh pemerintah kepada masyarakat. Yang pertama adalah Sinovac dan yang kedua adalah AstraZeneca. Kedua vaksin tersebut diklaim mampu mencegah penularan virus Covid-19.",untuk saat ini ada banyak vaksin yang aku oleh indonesia namun ada vaksin yang banyak guna oleh perintah kepada masyarakat yang pertama adalah sinovac dan yang dua adalah astrazeneca dua vaksin sebut klaim mampu cegah tular virus covid,1
203,"Jenis-jenis vaksin yang sudah masuk di Indonesia antara lain : Sinovac, Astrazeneca, Moderna, dan lain sebagainya. Namun vaksin-vaksin ini hanya menjamin 95%, walaupun sudah vaksin kita masih ada kemungkinan bisa terpapar virus Covid ini, apalagi orang-orang yang belum vaksin",jenis jenis vaksin yang sudah masuk di indonesia antara lain sinovac astrazeneca moderna dan lain bagai namun vaksin vaksin ini hanya jamin walaupun sudah vaksin kita masih ada mungkin bisa papar virus covid ini apalagi orang orang yang belum vaksin,1
204,"Vaksinasi menurut saya pribadi adalah suatu usaha atau ikhtiar kita untuk secepatnya mengatasi dan secepatnya mengakhiri pandemic covid-19 ini. Pemerintah saat ini masih melakukan impor berbagai jenis vaksin seperti Sinovac, astrazeneca, Pfizer dan lain sebagainnya.",vaksinasi turut saya pribadi adalah suatu usaha atau ikhtiar kita untuk cepat atas dan cepat akhir pandemic covid ini perintah saat ini masih laku impor bagai jenis vaksin seperti sinovac astrazeneca pfizer dan lain sebagainnya,1
205,"Sebagian besar masyarakat Indonesia menyayangkan tindakan ini. Saat ini sedang digencarkan oleh pemerintah yaitu vaksinasi covid-19. Varian dari vaksin sendiri ada beberapa yaitu vaksin sinovac, vaksin Covid-19 PT Bio Farma, AstraZeneca, Sinopharm, Moderna, Pfizer, dan Sputnik V.",bagi besar masyarakat indonesia sayang tindak ini saat ini sedang gencar oleh perintah yaitu vaksinasi covid varian dari vaksin sendiri ada beberapa yaitu vaksin sinovac vaksin covid pt bio farma astrazeneca sinopharm moderna pfizer dan sputnik,1
206,"vaksin Covid-19 sejak 1 Januari  hingga 23 Agustus 2021 lalu. Sinovac menjadi merek vaksin yang paling banyak diimpor Pemerintah Indonesia dengan jumlah sebanyak 166,5 juta dosis vaksin, kemudian Astrazeneca menjadi merek vaksin selanjutnya yang paling banyak diimpor dengan",vaksin covid sejak januari hingga agustus lalu sinovac jadi merek vaksin yang paling banyak impor perintah indonesia dengan jumlah banyak juta dosis vaksin kemudian astrazeneca jadi merek vaksin lanjut yang paling banyak impor dengan,1
207,"Pemenuhan kebutuhan vaksinasi Covid-19 di Indonesia, pemerintah melalui PT. Bio Farma juga memesan vaksin sejumlah produsen lain. Bio Farma sudah memesan vaksin dari Novanax pengembang vaksin dari Amerika dan Kanada, dan AstraZeneca, pengembang vaksin dari Inggris dan Jerman.",penuh butuh vaksinasi covid di indonesia perintah lalu pt bio farma juga mes vaksin jumlah produsen lain bio farma sudah mes vaksin dari novanax kembang vaksin dari amerika dan kanada dan astrazeneca kembang vaksin dari inggris dan jerman,1
208,"Sejauh ini, terdapat 7 vaksin yang telah beradar di indonesia yaitu, Vaksin COVID-19 yang diproduksi PT Bio Farma, Vaksin COVID-19 Oxford-AstraZeneca, Vaksin COVID-19 China National Pharmaceutical Group Corporation (Sinopharm), Vaksin COVID-19 Moderna, Vaksin COVID-19 Novavax,",jauh ini dapat vaksin yang telah adar di indonesia yaitu vaksin covid yang produksi pt bio farma vaksin covid oxford astrazeneca vaksin covid china national pharmaceutical group corporation sinopharm vaksin covid moderna vaksin covid novavax,1
209,"Agar pandemi ini segera berakhir, salah satu solusi yang dipandang sebagai yang paling efektif yaitu dengan pemberian vaksin. Terdapat 7 macam vaksin telah mendapat Otorisasi Penggunaan Darurat dari BPOM yaitu Sinovac, vaksin Covid-19 Bio Farma, AstraZeneca, Sinopharm, Moderna, —",agar pandemi ini segera akhir salah satu solusi yang pandang bagai yang paling efektif yaitu dengan beri vaksin dapat macam vaksin telah dapat otorisasi guna darurat dari bpom yaitu sinovac vaksin covid bio farma astrazeneca sinopharm moderna,1
210,"Macam – macam vaksin di Indonesia COVID-19 yang dipakai di Indonesia yaitu sinovac, astrazeneca, sinopharm, moderna, phizer. Di Indonesia membuat sebuah vaksin yang bernama Vaksin Merah Putih. Vaksin Merah Putih merupakan vaksin yang dikembangkan oleh institusi pendidikan.",macam macam vaksin di indonesia covid yang pakai di indonesia yaitu sinovac astrazeneca sinopharm moderna phizer di indonesia buat buah vaksin yang nama vaksin merah putih vaksin merah putih rupa vaksin yang kembang oleh institusi didik,1
211,Saya nih lagi excited banget nunggu dosis ke-2 vaksin Covid-19. Kebetulan saya dapat AstraZeneca dg jeda 3 bulan antara dosis pertama dan ke-2. Waktu tunggu yg cukup lama dg tingkat waspada tinggi :) Alhamdulillah sudah 100juta dosis vaksin disuntikan #SegerakanVaksinasi,saya ini lagi excited banget tunggu dosis ke vaksin covid betul saya dapat astrazeneca dengan jeda bulan antara dosis pertama dan ke waktu tunggu yang cukup lama dengan tingkat waspada tinggi alhamdulillah sudah juta dosis vaksin sunti,1
212,"kurang ampuh untuk mencegah virus covid 19 ini.
Padahal stigma tersebut tidak melulu benar karena pada dasarnya vaksin dalam negeri pun telah melewati fase uji klinis yang sangat ketat sama halnya dengan vaksin Sinovac, astrazeneca, Pfizer dan  lainnya. Stigma stigma tersebut",kurang ampuh untuk cegah virus covid ini padahal stigma sebut tidak melulu benar karena pada dasar vaksin dalam negeri pun telah lewat fase uji klinis yang sangat ketat sama hal dengan vaksin sinovac astrazeneca pfizer dan lain stigma stigma sebut,0
213,"Karena peran vaksinasi sangatlah penting sebagai penanganan COVID-19 dan pemulihan ekonomi nasional. Ada enam jenis vaksin yang diadakan Pemerintah melalui kerjasama dengan berbagai negara, diantaranya adalah Novavac, Sinovac, Pfizer, Moderna, Sinopharm, AstraZeneca.",karena peran vaksinasi sangat penting bagai tangan covid dan pulih ekonomi nasional ada enam jenis vaksin yang ada perintah lalu kerjasama dengan bagai negara antara adalah novavac sinovac pfizer moderna sinopharm astrazeneca,1
214,"Pfizer, vaksin CoronaVac, vaksin Moderna, vaksin AstraZeneca, dan vaksin Sputnik V dengan sasaran vaksinasi Indonesia yakni lebih dari 200juta  jiwa. Sedangkan Vaksinasi covid 19 di Indonesia per tanggal 29 Agustus 2021 Pukul 18.00 total vaksinasi dosis 1 penduduk Indonesia",pfizer vaksin coronavac vaksin moderna vaksin astrazeneca dan vaksin sputnik dengan sasar vaksinasi indonesia yakni lebih dari juta jiwa sedang vaksinasi covid di indonesia per tanggal agustus pukul total vaksinasi dosis duduk indonesia,1
215,"Ada beberapa merk yang kita tahu. Sinovac, Astrazeneca, dll. Semua merek vaksin COVID-19 dari 100juta dosis vaksin yang disuntikan sudah mendapatkan izin dan terus mendapatkan pengawasan dari BPOM #SegerakanVaksinasi",ada beberapa merk yang kita tahu sinovac astrazeneca dan lain semua merek vaksin covid dari juta dosis vaksin yang sunti sudah dapat izin dan terus dapat awas dari bpom,1
216,"Vaksin covid19 nya merek apa? Apa saja dong! Toh semuanya merek dari 100juta dosis vaksin yaitu Sinovac, AstraZeneca, Sinopharm, Moderna, dan Pfizer sudah mendapatkan izin dari BPOM #SegerakanVaksinasi",vaksin covid nya merek apa apa saja dong toh semua merek dari juta dosis vaksin yaitu sinovac astrazeneca sinopharm moderna dan pfizer sudah dapat izin dari bpom,1
217,"Semua merek vaksin COVID-19 dari 100juta dosis vaksin yang disuntikan tentu sudah mendapatkan izin dan terus mendapatkan pengawasan dari BPOM. 

Mau Sinovac, AstraZeneca, Sinopharm, Moderna ataupun Pfizer semua Aman ya. 

#SegerakanVaksinasi",semua merek vaksin covid dari juta dosis vaksin yang sunti tentu sudah dapat izin dan terus dapat awas dari bpom mau sinovac astrazeneca sinopharm moderna atau pfizer semua aman iya,1
218,"China tiba di Indonesia pada akhir tahun 2020. Ada enam vaksin COVID 19 yang ditetapkan untuk dipakai di Indonesia yaitu vaksin buatan Bio Farma, Sinovac, Pfizer, Sinopharm, Moderna, dan AstraZeneca.
Adanya pro dan kontra terkait vaksin Sinofac, dikarenakan adanya ratusan kasus",china tiba di indonesia pada akhir tahun ada enam vaksin covid yang tetap untuk pakai di indonesia yaitu vaksin buat bio farma sinovac pfizer sinopharm moderna dan astrazeneca ada profesional dan kontra kait vaksin sinofac karena ada ratus kasus,0
219,"Jenis vaksin COVID-19 Oxford-AstraZeneca adalah vaksin vektor adenoviral rekombinan. Dikutip dari Very Well Health, vaksin rekombinan menggunakan sebagian kecil materi genetik dari patogen, seperti SARS-CoV-2, untuk memicu respons imun. Lalu ada Vaksin COVID-19",jenis vaksin covid oxford astrazeneca adalah vaksin vektor adenoviral rekombinan kutip dari very jadi health vaksin rekombinan guna bagi kecil materi genetik dari patogen seperti sars cov untuk picu respons imun lalu ada vaksin covid,1
220,"Dmna, dr semua merek vaksin COVID-19 dr total 100juta dosis vaksin yang disuntikan, sprti Sinovac, Sinopharm, AstraZeneca, serta Moderna yg sudah mendapatkan izin dan terus mendapatkan pengawasan dari BPOM #SegerakanVaksinasi",mana dari semua merek vaksin covid dari total juta dosis vaksin yang sunti seperti sinovac sinopharm astrazeneca serta moderna yang sudah dapat izin dan terus dapat awas dari bpom,1
221,"kepada subjek atau manusia, yang belum pernah menerima vaksinasi. Maka dari itu pemerintah mengambil langkah yang lebih cepat guna mengatasi pandemi Covid-19 ini. Yaitu dengan mengimpor vaksin dari luar negeri, seperti Sinovac, AstraZeneca, Sinopharm, Moderna, dan Pfizer.
Lantas",kepada subjek atau manusia yang belum pernah terima vaksinasi maka dari itu perintah ambil langkah yang lebih cepat guna atas pandemi covid ini yaitu dengan impor vaksin dari luar negeri seperti sinovac astrazeneca sinopharm moderna dan pfizer lantas,1
222,"Bahkan,vaksin AstraZeneca (AZ) ini menurut penelitian mampu 75% lebih baik dan lebih efektif dalam melawan covid-19,sedangkan vaksin Sinovac hanya kisaran 40-50% keefektifannya dalam melawan covid-19.",bahkan vaksin astrazeneca az ini turut teliti mampu lebih baik dan lebih efektif dalam lawan covid sedang vaksin sinovac hanya kisar efektif dalam lawan covid,1
223,"Dari 100juta dosis vaksin yang disuntikan, semua merek vaksin COVID-19 baik Sinovac, AstraZeneca, Sinopharm, Moderna, dan Pfizer,  sudah mendapatkan izin dan terus mendapatkan pengawasan dari BPOM 
#SegerakanVaksinasi",dari juta dosis vaksin yang sunti semua merek vaksin covid baik sinovac astrazeneca sinopharm moderna dan pfizer sudah dapat izin dan terus dapat awas dari bpom,1
224,"tubuh agar tidak jatuh sakit akibat Covid-19 dengan cara menimbulkan atau menstimulasi kekebalan spesifik dalam tubuh. Di Indonesia, vaksin yang tersebar meliputi Sinovac, AstraZeneca, Moderna, Pfizer, Novovax. Tidak hanya itu, Indonesia juga berada di tahap memproduksi",tubuh agar tidak jatuh sakit akibat covid dengan cara timbul atau stimulasi kebal spesifik dalam tubuh di indonesia vaksin yang sebar liput sinovac astrazeneca moderna pfizer novovax tidak hanya itu indonesia juga ada di tahap produksi,1
225,"AstraZeneca, Sinovac Biotech, Wuhan Institute of Biological Products/Sinopharm, Beijing Institute of Biological Products/Sinopharm, Moderna/NIAID dan BioNTech/Fosun Pharma/Pfizer. Sedangkan 142 calon vaksin pada tahap praklinik. 

Menurut sejarah, Vaksin covid 19 pertama kali di",astrazeneca sinovac biotech wuhan institute of biological products sinopharm beijing institute of biological products sinopharm moderna niaid dan biontech fosun pharma pfizer sedang calon vaksin pada tahap praklinik turut sejarah vaksin covid pertama kali di,1
226,"Sudah banyak macam vaksin yang sengaja di impor oleh pemerintah untuk penanganan Covid-19 mulai dari Sinovac, Astrazeneca,dll. Keperluan vaksin ini umumnya diperlukan dalam jumlah besar dan memerlukan waktu yang lama untuk bisa memenuhi kebutuhan vaksin di Indonesia.",sudah banyak macam vaksin yang sengaja di impor oleh perintah untuk tangan covid mulai dari sinovac astrazeneca dan lain perlu vaksin ini umum perlu dalam jumlah besar dan perlu waktu yang lama untuk bisa penuh butuh vaksin di indonesia,0
227,"Selain itu terdapat pula instansi lainnya seperti  Moderna,BioNTech,Imperial College London, InoVio,  AstraZeneca,Merck,dan masih banyak  lagi yang lainnya.Indonesia membuat vaksin covid lokal untuk penuhi kebutuhan masyarakat. Ada 6 vaksin buatan lokal dinamai VaksinMerahPutih.",selain itu dapat pula instansi lain seperti moderna biontech imperial college london inovio astrazeneca merck dan masih banyak lagi yang lain indonesia buat vaksin covid lokal untuk penuh butuh masyarakat ada vaksin buat lokal nama vaksinmerahputih,1
228,"kasus COVID-19 di Indonesia. Sejauh ini Indonesia menggunakan vaksin yang didatangkan dari luar yakni astrazeneca, China National Pharmaceutical Group Corporation (Sinopharm), Moderna, PFizer Inc and BioNTech, dan Sinovac Biotech Ltd.",kasus covid di indonesia jauh ini indonesia guna vaksin yang datang dari luar yakni astrazeneca china national pharmaceutical group corporation sinopharm moderna pfizer inc dan biontech dan sinovac biotech ltd,1
229,"Beberapa vaksin yang sudah mendapat Emergency Use Authorization (EUA) oleh Badan Pengawas Obat dan Makanan (BPOM) diantaranya Sinovac, AstraZeneca, Sinopharm, Moderna, Pfizer, vaksin Covid-19 PT Bio Farma, dan Sputnik V.",beberapa vaksin yang sudah dapat emergency use authorization eua oleh badan awas obat dan makan bpom antara sinovac astrazeneca sinopharm moderna pfizer vaksin covid pt bio farma dan sputnik,1
230,"pada golongan usia 30-59 tahun di Indonesia disebabkan oleh pengaruh varian yang pertama kali ditemukan di India ini.Kendati demikian, Kemenkes masih meyakini bahwa efikasi vaksin covid-19 yang sudah beredar di Indonesia, mulai dari Sinovac,AstraZeneca,",pada golong usia tahun di indonesia sebab oleh pengaruh varian yang pertama kali temu di india ini kendati demikian kemenkes masih yakin bahwa efikasi vaksin covid yang sudah edar di indonesia mulai dari sinovac astrazeneca,1
231,Vaksinasi pun semakin digencarkan dan beragam kebijakan diterapkan agar kasus Covid-19 bisa turun. Vaksin yang digunakan adalah Sinovac dan AstraZeneca.,vaksinasi pun makin gencar dan agam bijak terap agar kasus covid bisa turun vaksin yang guna adalah sinovac dan astrazeneca,1
232,"Vaksin yang digunakan adalah sinovac dan astrazeneca
 
Namun, dengan jumlah tersebut, tak ada satupun yang menggunakan vaksin dalam negeri yaitu vaksin merah putih. Vaksin Merah Putih adalah sebuah kandidat vaksin covid-19 yang digagas oleh Universitas Airlangga (Unair).",vaksin yang guna adalah sinovac dan astrazeneca namun dengan jumlah sebut tidak ada satu yang guna vaksin dalam negeri yaitu vaksin merah putih vaksin merah putih adalah buah kandidat vaksin covid yang gagas oleh universitas airlangga unair,0
233,"idak mudah terjangkit oleh 
penyakit tertentu. Sekarang sudah banyak vaksin yang ditemukan untuk memecahkan 
masalah covid-19ini, antara lain vaksin yang ada di Indonesia adalah vaksin jenis Pfizer, 
Sputnik v, Sinoparm, Sinovac, Moderna, dan juga Astrazeneca Semua jenis vaksin",idak mudah jangkit oleh sakit tentu sekarang sudah banyak vaksin yang temu untuk pecah masalah covid ini antara lain vaksin yang ada di indonesia adalah vaksin jenis pfizer sputnik sinoparm sinovac moderna dan juga astrazeneca semua jenis vaksin,1
234,"Dibuatnya vaksin karena adanya pandemic covid 19. Saat ini vaksin di Indonesia sudah terdapat berbagai macam pilihan, diantaranya vaksin Sinovac, Astrazeneca, Moderna, Sinopharm, Jannsen dan lain-lain. Di Indonesia sendiri sebenarnya sudah mulai mulai membuat vaksin sendiri, yang",buat vaksin karena ada pandemic covid saat ini vaksin di indonesia sudah dapat bagai macam pilih antara vaksin sinovac astrazeneca moderna sinopharm jannsen dan lain lain di indonesia sendiri benar sudah mulai mulai buat vaksin sendiri yang,1
235,"kota/kabupaten. Di Indonesia sendiri ada beberapa jenis vaksin yang telah dilakukan Sinovac, AstraZeneca, Sinopharm, Moderna, Pfizer, dan Novavax.

Vaksin Merah Putih adalah sebuah kandidat vaksin COVID-19 yang digagas oleh Universitas Airlangga (Unair). Vaksin tersebut",kota kabupaten di indonesia sendiri ada beberapa jenis vaksin yang telah laku sinovac astrazeneca sinopharm moderna pfizer dan novavax vaksin merah putih adalah buah kandidat vaksin covid yang gagas oleh universitas airlangga unair vaksin sebut,1
236,"Sinovac, Sinopharm, AstraZeneca, Moderna, dan Pfizer. Ada perbedaan antara kelima jenis vaksin, terutama dalam metode pengembangannya. Vaksin Covid-19 dengan semua bagian virus dikembangkan untuk Sinovac, Sinopharm dan AstraZeneca.",sinovac sinopharm astrazeneca moderna dan pfizer ada beda antara lima jenis vaksin utama dalam metode kembang vaksin covid dengan semua bagi virus kembang untuk sinovac sinopharm dan astrazeneca,1
237,"Masyarakat turut mendukung proses pengembangan vaksin di Indonesia. Pemerintah sudah adakan pemberlakuan pemberian vaksinasi di semua daerah di Indonesia, yaitu vaksin astrazeneca dan vaksin sinovac. Dari data vaksinasi COVID-19 tanggal 29 Agustus  2021,",masyarakat turut dukung proses kembang vaksin di indonesia perintah sudah adakan laku beri vaksinasi di semua daerah di indonesia yaitu vaksin astrazeneca dan vaksin sinovac dari data vaksinasi covid tanggal agustus,1
238,"Hal yang membuat vaksin ini bisa digunakan dengan alasan kedaruratan. Terlebih vaksin saat ini dibutuhkan oleh masyarakat sebagai upaya menangkal virus covid-19.
#Republika #vaksin #pfizer #astrazeneca #pandemi #covid #covid19",hal yang buat vaksin ini bisa guna dengan alas darurat lebih vaksin saat ini butuh oleh masyarakat bagai upaya tangkal virus covid,1
239,"melakukan program vaksinasi covid-19 bagi warganya. Sebut saja merek-merek vaksin, seperti Sinovac, AstraZeneca, Sinopharm, Moderna, Pfizer, dan Novavax yang pastinya sudah tidak asing lagi di telinga masyarakat Indonesia. Kabar gembiranya, saat ini pemerintah sedang berusaha",laku program vaksinasi covid bagi warga sebut saja merek merek vaksin seperti sinovac astrazeneca sinopharm moderna pfizer dan novavax yang pasti sudah tidak asing lagi di telinga masyarakat indonesia kabar gembira saat ini perintah sedang usaha,1
240,"Dilanjutkan dengan Astrazeneca yang menempati posisi kedua, kemudian Sinopharm, Moderna dan yang terakhir ada Pfizer. Pemerintah menyediakan anggaran puluhan lebih triliun demi mensukseskan program vaksinasi Covid-19 ini. Namun, kita tidak bisa mengandalkan impor vaksin secara",lanjut dengan astrazeneca yang tempat posisi dua kemudian sinopharm moderna dan yang akhir ada pfizer perintah sedia anggar puluh lebih triliun demi sukses program vaksinasi covid ini namun kita tidak bisa andal impor vaksin cara,1
